INT,STRING,INT,INT,INT,INT,INT,INT,INT,INT
8957,,191001,4,2,4,2,2,2,1
8958,,191002,3,2,3,2,3,1,4
8959,,190000,2,2,2,1,4,1,2
8960,,190001,1,1,1,1,5,1,3
8961,,190002,5,2,5,2,1,2,5
8962,,191000,4,2,4,2,2,1,1
8963,,191001,3,2,3,1,3,1,4
8964,,191002,2,1,2,1,4,1,2
8965,,190000,1,2,1,2,5,2,3
8966,,190001,5,2,5,2,1,1,5
8967,,190002,4,2,4,1,2,1,1
8968,,191000,3,1,3,1,3,1,4
8969,,191001,2,2,2,2,4,2,2
8970,,191002,1,2,1,2,5,1,3
8971,,190000,5,2,5,1,1,1,5
8972,,190001,4,1,4,1,2,1,1
8973,,190002,3,2,3,2,3,2,4
8974,,191000,2,2,2,2,4,1,2
8975,,191001,1,2,1,1,5,1,3
8976,,191002,5,1,5,1,1,1,5
8977,,190000,4,2,4,2,2,2,1
8978,,190001,3,2,3,2,3,1,4
8979,,190002,2,2,2,1,4,1,2
8980,,191000,1,1,1,1,5,1,3
8981,,191001,5,2,5,2,1,2,5
8982,,191002,4,2,4,2,2,1,1
8983,,190000,3,2,3,1,3,1,4
8984,,190001,2,1,2,1,4,1,2
8985,,190002,1,2,1,2,5,2,3
8986,,191000,5,2,5,2,1,1,5
8987,,191001,4,2,4,1,2,1,1
8988,,191002,3,1,3,1,3,1,4
8989,,190000,2,2,2,2,4,2,2
8990,,190001,1,2,1,2,5,1,3
8991,,190002,5,2,5,1,1,1,5
8992,,191000,4,1,4,1,2,1,1
8993,,191001,3,2,3,2,3,2,4
8994,,191002,2,2,2,2,4,1,2
8995,,190000,1,2,1,1,5,1,3
8996,,190001,5,1,5,1,1,1,5
8997,,190002,4,2,4,2,2,2,1
8998,,191000,3,2,3,2,3,1,4
8999,,191001,2,2,2,1,4,1,2
9000,,191002,1,1,1,1,5,1,3
9001,,190000,5,2,5,2,1,2,5
9002,,190001,4,2,4,2,2,1,1
9003,,190002,3,2,3,1,3,1,4
9004,,191000,2,1,2,1,4,1,2
9005,,191001,1,2,1,2,5,2,3
9006,,191002,5,2,5,2,1,1,5
9007,,190000,4,2,4,1,2,1,1
9008,,190001,3,1,3,1,3,1,4
9009,,190002,2,2,2,2,4,2,2
9010,,191000,1,2,1,2,5,1,3
9011,,191001,5,2,5,1,1,1,5
9012,,191002,4,1,4,1,2,1,1
9013,,190000,3,2,3,2,3,2,4
9014,,190001,2,2,2,2,4,1,2
9015,,190002,1,2,1,1,5,1,3
9016,,191000,5,1,5,1,1,1,5
9017,,191001,4,2,4,2,2,2,1
9018,,191002,3,2,3,2,3,1,4
9019,,190000,2,2,2,1,4,1,2
9020,,190001,1,1,1,1,5,1,3
9021,,190002,5,2,5,2,1,2,5
9022,,191000,4,2,4,2,2,1,1
9023,,191001,3,2,3,1,3,1,4
9024,,191002,2,1,2,1,4,1,2
9025,,190000,1,2,1,2,5,2,3
9026,,190001,5,2,5,2,1,1,5
9027,,190002,4,2,4,1,2,1,1
9028,,191000,3,1,3,1,3,1,4
9029,,191001,2,2,2,2,4,2,2
9030,,191002,1,2,1,2,5,1,3
9031,,190000,5,2,5,1,1,1,5
9032,,190001,4,1,4,1,2,1,1
9033,,190002,3,2,3,2,3,2,4
9034,,191000,2,2,2,2,4,1,2
9035,,191001,1,2,1,1,5,1,3
9036,,191002,5,1,5,1,1,1,5
9037,,190000,4,2,4,2,2,2,1
9038,,190001,3,2,3,2,3,1,4
9039,,190002,2,2,2,1,4,1,2
9040,,191000,1,1,1,1,5,1,3
9041,,191001,5,2,5,2,1,2,5
9042,,191002,4,2,4,2,2,1,1
9043,,190000,3,2,3,1,3,1,4
9044,,190001,2,1,2,1,4,1,2
9045,,190002,1,2,1,2,5,2,3
9046,,191000,5,2,5,2,1,1,5
9047,,191001,4,2,4,1,2,1,1
9048,,191002,3,1,3,1,3,1,4
9049,,190000,2,2,2,2,4,2,2
9050,,190001,1,2,1,2,5,1,3
9051,,190002,5,2,5,1,1,1,5
9052,,191000,4,1,4,1,2,1,1
9053,,191001,3,2,3,2,3,2,4
9054,,191002,2,2,2,2,4,1,2
9055,,190000,1,2,1,1,5,1,3
9056,,190001,5,1,5,1,1,1,5
9057,,190002,4,2,4,2,2,2,1
9058,,191000,3,2,3,2,3,1,4
9059,,191001,2,2,2,1,4,1,2
9060,,191002,1,1,1,1,5,1,3
9061,,190000,5,2,5,2,1,2,5
9062,,190001,4,2,4,2,2,1,1
9063,,190002,3,2,3,1,3,1,4
9064,,191000,2,1,2,1,4,1,2
9065,,191001,1,2,1,2,5,2,3
9066,,191002,5,2,5,2,1,1,5
9067,,190000,4,2,4,1,2,1,1
9068,,190001,3,1,3,1,3,1,4
9069,,190002,2,2,2,2,4,2,2
9070,,191000,1,2,1,2,5,1,3
9071,,191001,5,2,5,1,1,1,5
9072,,191002,4,1,4,1,2,1,1
9073,,190000,3,2,3,2,3,2,4
9074,,190001,2,2,2,2,4,1,2
9075,,190002,1,2,1,1,5,1,3
9076,,191000,5,1,5,1,1,1,5
9077,,191001,4,2,4,2,2,2,1
9078,,191002,3,2,3,2,3,1,4
9079,,190000,2,2,2,1,4,1,2
9080,,190001,1,1,1,1,5,1,3
9081,,190002,5,2,5,2,1,2,5
9082,,191000,4,2,4,2,2,1,1
9083,,191001,3,2,3,1,3,1,4
9084,,191002,2,1,2,1,4,1,2
9085,,190000,1,2,1,2,5,2,3
9086,,190001,5,2,5,2,1,1,5
9087,,190002,4,2,4,1,2,1,1
9088,,191000,3,1,3,1,3,1,4
9089,,191001,2,2,2,2,4,2,2
9090,,191002,1,2,1,2,5,1,3
9091,,190000,5,2,5,1,1,1,5
9092,,190001,4,1,4,1,2,1,1
9093,,190002,3,2,3,2,3,2,4
9094,,191000,2,2,2,2,4,1,2
9095,,191001,1,2,1,1,5,1,3
9096,,191002,5,1,5,1,1,1,5
9097,,190000,4,2,4,2,2,2,1
9098,,190001,3,2,3,2,3,1,4
9099,,190002,2,2,2,1,4,1,2
9100,,191000,1,1,1,1,5,1,3
9101,,191001,5,2,5,2,1,2,5
9102,,191002,4,2,4,2,2,1,1
9103,,190000,3,2,3,1,3,1,4
9104,,190001,2,1,2,1,4,1,2
9105,,190002,1,2,1,2,5,2,3
9106,,191000,5,2,5,2,1,1,5
9107,,191001,4,2,4,1,2,1,1
9108,,191002,3,1,3,1,3,1,4
9109,,190000,2,2,2,2,4,2,2
9110,,190001,1,2,1,2,5,1,3
9111,,190002,5,2,5,1,1,1,5
9112,,191000,4,1,4,1,2,1,1
9113,,191001,3,2,3,2,3,2,4
9114,,191002,2,2,2,2,4,1,2
9115,,190000,1,2,1,1,5,1,3
9116,,190001,5,1,5,1,1,1,5
9117,,190002,4,2,4,2,2,2,1
9118,,191000,3,2,3,2,3,1,4
9119,,191001,2,2,2,1,4,1,2
9120,,191002,1,1,1,1,5,1,3
9121,,190000,5,2,5,2,1,2,5
9122,,190001,4,2,4,2,2,1,1
9123,,190002,3,2,3,1,3,1,4
9124,,191000,2,1,2,1,4,1,2
9125,,191001,1,2,1,2,5,2,3
9126,,191002,5,2,5,2,1,1,5
9127,,190000,4,2,4,1,2,1,1
9128,,190001,3,1,3,1,3,1,4
9129,,190002,2,2,2,2,4,2,2
9130,,191000,1,2,1,2,5,1,3
9131,,191001,5,2,5,1,1,1,5
9132,,191002,4,1,4,1,2,1,1
9133,,190000,3,2,3,2,3,2,4
9134,,190001,2,2,2,2,4,1,2
9135,,190002,1,2,1,1,5,1,3
9136,,191000,5,1,5,1,1,1,5
9137,,191001,4,2,4,2,2,2,1
9138,,191002,3,2,3,2,3,1,4
9139,,190000,2,2,2,1,4,1,2
9140,,190001,1,1,1,1,5,1,3
9141,,190002,5,2,5,2,1,2,5
9142,,191000,4,2,4,2,2,1,1
9143,,191001,3,2,3,1,3,1,4
9144,,191002,2,1,2,1,4,1,2
9145,,190000,1,2,1,2,5,2,3
9146,,190001,5,2,5,2,1,1,5
9147,,190002,4,2,4,1,2,1,1
9148,,191000,3,1,3,1,3,1,4
9149,,191001,2,2,2,2,4,2,2
9150,,191002,1,2,1,2,5,1,3
9151,,190000,5,2,5,1,1,1,5
9152,,190001,4,1,4,1,2,1,1
9153,,190002,3,2,3,2,3,2,4
9154,,191000,2,2,2,2,4,1,2
9155,,191001,1,2,1,1,5,1,3
9156,,191002,5,1,5,1,1,1,5
9157,,190000,4,2,4,2,2,2,1
9158,,190001,3,2,3,2,3,1,4
9159,,190002,2,2,2,1,4,1,2
9160,,191000,1,1,1,1,5,1,3
9161,,191001,5,2,5,2,1,2,5
9162,,191002,4,2,4,2,2,1,1
9163,,190000,3,2,3,1,3,1,4
9164,,190001,2,1,2,1,4,1,2
9165,,190002,1,2,1,2,5,2,3
9166,,191000,5,2,5,2,1,1,5
9167,,191001,4,2,4,1,2,1,1
9168,,191002,3,1,3,1,3,1,4
9169,,190000,2,2,2,2,4,2,2
9170,,190001,1,2,1,2,5,1,3
9171,,190002,5,2,5,1,1,1,5
9172,,191000,4,1,4,1,2,1,1
9173,,191001,3,2,3,2,3,2,4
9174,,191002,2,2,2,2,4,1,2
9175,,190000,1,2,1,1,5,1,3
9176,,190001,5,1,5,1,1,1,5
9177,,190002,4,2,4,2,2,2,1
9178,,191000,3,2,3,2,3,1,4
9179,,191001,2,2,2,1,4,1,2
9180,,191002,1,1,1,1,5,1,3
9181,,190000,5,2,5,2,1,2,5
9182,,190001,4,2,4,2,2,1,1
9183,,190002,3,2,3,1,3,1,4
9184,,191000,2,1,2,1,4,1,2
9185,,191001,1,2,1,2,5,2,3
9186,,191002,5,2,5,2,1,1,5
9187,,190000,4,2,4,1,2,1,1
9188,,190001,3,1,3,1,3,1,4
9189,,190002,2,2,2,2,4,2,2
9190,,191000,1,2,1,2,5,1,3
9191,,191001,5,2,5,1,1,1,5
9192,,191002,4,1,4,1,2,1,1
9193,,190000,3,2,3,2,3,2,4
9194,,190001,2,2,2,2,4,1,2
9195,,190002,1,2,1,1,5,1,3
9196,,191000,5,1,5,1,1,1,5
9197,,191001,4,2,4,2,2,2,1
9198,,191002,3,2,3,2,3,1,4
9199,,190000,2,2,2,1,4,1,2
9200,,190001,1,1,1,1,5,1,3
9201,,190002,5,2,5,2,1,2,5
9202,,191000,4,2,4,2,2,1,1
9203,,191001,3,2,3,1,3,1,4
9204,,191002,2,1,2,1,4,1,2
9205,,190000,1,2,1,2,5,2,3
9206,,190001,5,2,5,2,1,1,5
9207,,190002,4,2,4,1,2,1,1
9208,,191000,3,1,3,1,3,1,4
9209,,191001,2,2,2,2,4,2,2
9210,,191002,1,2,1,2,5,1,3
9211,,190000,5,2,5,1,1,1,5
9212,,190001,4,1,4,1,2,1,1
9213,,190002,3,2,3,2,3,2,4
9214,,191000,2,2,2,2,4,1,2
9215,,191001,1,2,1,1,5,1,3
9216,,191002,5,1,5,1,1,1,5
9217,,190000,4,2,4,2,2,2,1
9218,,190001,3,2,3,2,3,1,4
9219,,190002,2,2,2,1,4,1,2
9220,,191000,1,1,1,1,5,1,3
9221,,191001,5,2,5,2,1,2,5
9222,,191002,4,2,4,2,2,1,1
9223,,190000,3,2,3,1,3,1,4
9224,,190001,2,1,2,1,4,1,2
9225,,190002,1,2,1,2,5,2,3
9226,,191000,5,2,5,2,1,1,5
9227,,191001,4,2,4,1,2,1,1
9228,,191002,3,1,3,1,3,1,4
9229,,190000,2,2,2,2,4,2,2
9230,,190001,1,2,1,2,5,1,3
9231,,190002,5,2,5,1,1,1,5
9232,,191000,4,1,4,1,2,1,1
9233,,191001,3,2,3,2,3,2,4
9234,,191002,2,2,2,2,4,1,2
9235,,190000,1,2,1,1,5,1,3
9236,,190001,5,1,5,1,1,1,5
9237,,190002,4,2,4,2,2,2,1
9238,,191000,3,2,3,2,3,1,4
9239,,191001,2,2,2,1,4,1,2
9240,,191002,1,1,1,1,5,1,3
9241,,190000,5,2,5,2,1,2,5
9242,,190001,4,2,4,2,2,1,1
9243,,190002,3,2,3,1,3,1,4
9244,,191000,2,1,2,1,4,1,2
9245,,191001,1,2,1,2,5,2,3
9246,,191002,5,2,5,2,1,1,5
9247,,190000,4,2,4,1,2,1,1
9248,,190001,3,1,3,1,3,1,4
9249,,190002,2,2,2,2,4,2,2
9250,,191000,1,2,1,2,5,1,3
9251,,191001,5,2,5,1,1,1,5
9252,,191002,4,1,4,1,2,1,1
9253,,190000,3,2,3,2,3,2,4
9254,,190001,2,2,2,2,4,1,2
9255,,190002,1,2,1,1,5,1,3
9256,,191000,5,1,5,1,1,1,5
9257,,191001,4,2,4,2,2,2,1
9258,,191002,3,2,3,2,3,1,4
9259,,190000,2,2,2,1,4,1,2
9260,,190001,1,1,1,1,5,1,3
9261,,190002,5,2,5,2,1,2,5
9262,,191000,4,2,4,2,2,1,1
9263,,191001,3,2,3,1,3,1,4
9264,,191002,2,1,2,1,4,1,2
9265,,190000,1,2,1,2,5,2,3
9266,,190001,5,2,5,2,1,1,5
9267,,190002,4,2,4,1,2,1,1
9268,,191000,3,1,3,1,3,1,4
9269,,191001,2,2,2,2,4,2,2
9270,,191002,1,2,1,2,5,1,3
9271,,190000,5,2,5,1,1,1,5
9272,,190001,4,1,4,1,2,1,1
9273,,190002,3,2,3,2,3,2,4
9274,,191000,2,2,2,2,4,1,2
9275,,191001,1,2,1,1,5,1,3
9276,,191002,5,1,5,1,1,1,5
9277,,190000,4,2,4,2,2,2,1
9278,,190001,3,2,3,2,3,1,4
9279,,190002,2,2,2,1,4,1,2
9280,,191000,1,1,1,1,5,1,3
9281,,191001,5,2,5,2,1,2,5
9282,,191002,4,2,4,2,2,1,1
9283,,190000,3,2,3,1,3,1,4
9284,,190001,2,1,2,1,4,1,2
9285,,190002,1,2,1,2,5,2,3
9286,,191000,5,2,5,2,1,1,5
9287,,191001,4,2,4,1,2,1,1
9288,,191002,3,1,3,1,3,1,4
9289,,190000,2,2,2,2,4,2,2
9290,,190001,1,2,1,2,5,1,3
9291,,190002,5,2,5,1,1,1,5
9292,,191000,4,1,4,1,2,1,1
9293,,191001,3,2,3,2,3,2,4
9294,,191002,2,2,2,2,4,1,2
9295,,190000,1,2,1,1,5,1,3
9296,,190001,5,1,5,1,1,1,5
9297,,190002,4,2,4,2,2,2,1
9298,,191000,3,2,3,2,3,1,4
9299,,191001,2,2,2,1,4,1,2
9300,,191002,1,1,1,1,5,1,3
9301,,190000,5,2,5,2,1,2,5
9302,,190001,4,2,4,2,2,1,1
9303,,190002,3,2,3,1,3,1,4
9304,,191000,2,1,2,1,4,1,2
9305,,191001,1,2,1,2,5,2,3
9306,,191002,5,2,5,2,1,1,5
9307,,190000,4,2,4,1,2,1,1
9308,,190001,3,1,3,1,3,1,4
9309,,190002,2,2,2,2,4,2,2
9310,,191000,1,2,1,2,5,1,3
9311,,191001,5,2,5,1,1,1,5
9312,,191002,4,1,4,1,2,1,1
9313,,190000,3,2,3,2,3,2,4
9314,,190001,2,2,2,2,4,1,2
9315,,190002,1,2,1,1,5,1,3
9316,,191000,5,1,5,1,1,1,5
9317,,191001,4,2,4,2,2,2,1
9318,,191002,3,2,3,2,3,1,4
9319,,190000,2,2,2,1,4,1,2
9320,,190001,1,1,1,1,5,1,3
9321,,190002,5,2,5,2,1,2,5
9322,,191000,4,2,4,2,2,1,1
9323,,191001,3,2,3,1,3,1,4
9324,,191002,2,1,2,1,4,1,2
9325,,190000,1,2,1,2,5,2,3
9326,,190001,5,2,5,2,1,1,5
9327,,190002,4,2,4,1,2,1,1
9328,,191000,3,1,3,1,3,1,4
9329,,191001,2,2,2,2,4,2,2
9330,,191002,1,2,1,2,5,1,3
9331,,190000,5,2,5,1,1,1,5
9332,,190001,4,1,4,1,2,1,1
9333,,190002,3,2,3,2,3,2,4
9334,,191000,2,2,2,2,4,1,2
9335,,191001,1,2,1,1,5,1,3
9336,,191002,5,1,5,1,1,1,5
9337,,190000,4,2,4,2,2,2,1
9338,,190001,3,2,3,2,3,1,4
9339,,190002,2,2,2,1,4,1,2
9340,,191000,1,1,1,1,5,1,3
9341,,191001,5,2,5,2,1,2,5
9342,,191002,4,2,4,2,2,1,1
9343,,190000,3,2,3,1,3,1,4
9344,,190001,2,1,2,1,4,1,2
9345,,190002,1,2,1,2,5,2,3
9346,,191000,5,2,5,2,1,1,5
9347,,191001,4,2,4,1,2,1,1
9348,,191002,3,1,3,1,3,1,4
9349,,190000,2,2,2,2,4,2,2
9350,,190001,1,2,1,2,5,1,3
9351,,190002,5,2,5,1,1,1,5
9352,,191000,4,1,4,1,2,1,1
9353,,191001,3,2,3,2,3,2,4
9354,,191002,2,2,2,2,4,1,2
9355,,190000,1,2,1,1,5,1,3
9356,,190001,5,1,5,1,1,1,5
9357,,190002,4,2,4,2,2,2,1
9358,,191000,3,2,3,2,3,1,4
9359,,191001,2,2,2,1,4,1,2
9360,,191002,1,1,1,1,5,1,3
9361,,190000,5,2,5,2,1,2,5
9362,,190001,4,2,4,2,2,1,1
9363,,190002,3,2,3,1,3,1,4
9364,,191000,2,1,2,1,4,1,2
9365,,191001,1,2,1,2,5,2,3
9366,,191002,5,2,5,2,1,1,5
9367,,190000,4,2,4,1,2,1,1
9368,,190001,3,1,3,1,3,1,4
9369,,190002,2,2,2,2,4,2,2
9370,,191000,1,2,1,2,5,1,3
9371,,191001,5,2,5,1,1,1,5
9372,,191002,4,1,4,1,2,1,1
9373,,190000,3,2,3,2,3,2,4
9374,,190001,2,2,2,2,4,1,2
9375,,190002,1,2,1,1,5,1,3
9376,,191000,5,1,5,1,1,1,5
9377,,191001,4,2,4,2,2,2,1
9378,,191002,3,2,3,2,3,1,4
9379,,190000,2,2,2,1,4,1,2
9380,,190001,1,1,1,1,5,1,3
9381,,190002,5,2,5,2,1,2,5
9382,,191000,4,2,4,2,2,1,1
9383,,191001,3,2,3,1,3,1,4
9384,,191002,2,1,2,1,4,1,2
9385,,190000,1,2,1,2,5,2,3
9386,,190001,5,2,5,2,1,1,5
9387,,190002,4,2,4,1,2,1,1
9388,,191000,3,1,3,1,3,1,4
9389,,191001,2,2,2,2,4,2,2
9390,,191002,1,2,1,2,5,1,3
9391,,190000,5,2,5,1,1,1,5
9392,,190001,4,1,4,1,2,1,1
9393,,190002,3,2,3,2,3,2,4
9394,,191000,2,2,2,2,4,1,2
9395,,191001,1,2,1,1,5,1,3
9396,,191002,5,1,5,1,1,1,5
9397,,190000,4,2,4,2,2,2,1
9398,,190001,3,2,3,2,3,1,4
9399,,190002,2,2,2,1,4,1,2
9400,,191000,1,1,1,1,5,1,3
9401,,191001,5,2,5,2,1,2,5
9402,,191002,4,2,4,2,2,1,1
9403,,190000,3,2,3,1,3,1,4
9404,,190001,2,1,2,1,4,1,2
9405,,190002,1,2,1,2,5,2,3
9406,,191000,5,2,5,2,1,1,5
9407,,191001,4,2,4,1,2,1,1
9408,,191002,3,1,3,1,3,1,4
9409,,190000,2,2,2,2,4,2,2
9410,,190001,1,2,1,2,5,1,3
9411,,190002,5,2,5,1,1,1,5
9412,,191000,4,1,4,1,2,1,1
9413,,191001,3,2,3,2,3,2,4
9414,,191002,2,2,2,2,4,1,2
9415,,190000,1,2,1,1,5,1,3
9416,,190001,5,1,5,1,1,1,5
9417,,190002,4,2,4,2,2,2,1
9418,,191000,3,2,3,2,3,1,4
9419,,191001,2,2,2,1,4,1,2
9420,,191002,1,1,1,1,5,1,3
9421,,190000,5,2,5,2,1,2,5
9422,,190001,4,2,4,2,2,1,1
9423,,190002,3,2,3,1,3,1,4
9424,,191000,2,1,2,1,4,1,2
9425,,191001,1,2,1,2,5,2,3
9426,,191002,5,2,5,2,1,1,5
9427,,190000,4,2,4,1,2,1,1
9428,,190001,3,1,3,1,3,1,4
9429,,190002,2,2,2,2,4,2,2
9430,,191000,1,2,1,2,5,1,3
9431,,191001,5,2,5,1,1,1,5
9432,,191002,4,1,4,1,2,1,1
9433,,190000,3,2,3,2,3,2,4
9434,,190001,2,2,2,2,4,1,2
9435,,190002,1,2,1,1,5,1,3
9436,,191000,5,1,5,1,1,1,5
9437,,191001,4,2,4,2,2,2,1
9438,,191002,3,2,3,2,3,1,4
9439,,190000,2,2,2,1,4,1,2
9440,,190001,1,1,1,1,5,1,3
9441,,190002,5,2,5,2,1,2,5
9442,,191000,4,2,4,2,2,1,1
9443,,191001,3,2,3,1,3,1,4
9444,,191002,2,1,2,1,4,1,2
9445,,190000,1,2,1,2,5,2,3
9446,,190001,5,2,5,2,1,1,5
9447,,190002,4,2,4,1,2,1,1
9448,,191000,3,1,3,1,3,1,4
9449,,191001,2,2,2,2,4,2,2
9450,,191002,1,2,1,2,5,1,3
9451,,190000,5,2,5,1,1,1,5
9452,,190001,4,1,4,1,2,1,1
9453,,190002,3,2,3,2,3,2,4
9454,,191000,2,2,2,2,4,1,2
9455,,191001,1,2,1,1,5,1,3
9456,,191002,5,1,5,1,1,1,5
9457,,190000,4,2,4,2,2,2,1
9458,,190001,3,2,3,2,3,1,4
9459,,190002,2,2,2,1,4,1,2
9460,,191000,1,1,1,1,5,1,3
9461,,191001,5,2,5,2,1,2,5
9462,,191002,4,2,4,2,2,1,1
9463,,190000,3,2,3,1,3,1,4
9464,,190001,2,1,2,1,4,1,2
9465,,190002,1,2,1,2,5,2,3
9466,,191000,5,2,5,2,1,1,5
9467,,191001,4,2,4,1,2,1,1
9468,,191002,3,1,3,1,3,1,4
9469,,190000,2,2,2,2,4,2,2
9470,,190001,1,2,1,2,5,1,3
9471,,190002,5,2,5,1,1,1,5
9472,,191000,4,1,4,1,2,1,1
9473,,191001,3,2,3,2,3,2,4
9474,,191002,2,2,2,2,4,1,2
9475,,190000,1,2,1,1,5,1,3
9476,,190001,5,1,5,1,1,1,5
9477,,190002,4,2,4,2,2,2,1
9478,,191000,3,2,3,2,3,1,4
9479,,191001,2,2,2,1,4,1,2
9480,,191002,1,1,1,1,5,1,3
9481,,190000,5,2,5,2,1,2,5
9482,,190001,4,2,4,2,2,1,1
9483,,190002,3,2,3,1,3,1,4
9484,,191000,2,1,2,1,4,1,2
9485,,191001,1,2,1,2,5,2,3
9486,,191002,5,2,5,2,1,1,5
9487,,190000,4,2,4,1,2,1,1
9488,,190001,3,1,3,1,3,1,4
9489,,190002,2,2,2,2,4,2,2
9490,,191000,1,2,1,2,5,1,3
9491,,191001,5,2,5,1,1,1,5
9492,,191002,4,1,4,1,2,1,1
9493,,190000,3,2,3,2,3,2,4
9494,,190001,2,2,2,2,4,1,2
9495,,190002,1,2,1,1,5,1,3
9496,,191000,5,1,5,1,1,1,5
9497,,191001,4,2,4,2,2,2,1
9498,,191002,3,2,3,2,3,1,4
9499,,190000,2,2,2,1,4,1,2
9500,,190001,1,1,1,1,5,1,3
9501,,190002,5,2,5,2,1,2,5
9502,,191000,4,2,4,2,2,1,1
9503,,191001,3,2,3,1,3,1,4
9504,,191002,2,1,2,1,4,1,2
9505,,190000,1,2,1,2,5,2,3
9506,,190001,5,2,5,2,1,1,5
9507,,190002,4,2,4,1,2,1,1
9508,,191000,3,1,3,1,3,1,4
9509,,191001,2,2,2,2,4,2,2
9510,,191002,1,2,1,2,5,1,3
9511,,190000,5,2,5,1,1,1,5
9512,,190001,4,1,4,1,2,1,1
9513,,190002,3,2,3,2,3,2,4
9514,,191000,2,2,2,2,4,1,2
9515,,191001,1,2,1,1,5,1,3
9516,,191002,5,1,5,1,1,1,5
9517,,190000,4,2,4,2,2,2,1
9518,,190001,3,2,3,2,3,1,4
9519,,190002,2,2,2,1,4,1,2
9520,,191000,1,1,1,1,5,1,3
9521,,191001,5,2,5,2,1,2,5
9522,,191002,4,2,4,2,2,1,1
9523,,190000,3,2,3,1,3,1,4
9524,,190001,2,1,2,1,4,1,2
9525,,190002,1,2,1,2,5,2,3
9526,,191000,5,2,5,2,1,1,5
9527,,191001,4,2,4,1,2,1,1
9528,,191002,3,1,3,1,3,1,4
9529,,190000,2,2,2,2,4,2,2
9530,,190001,1,2,1,2,5,1,3
9531,,190002,5,2,5,1,1,1,5
9532,,191000,4,1,4,1,2,1,1
9533,,191001,3,2,3,2,3,2,4
9534,,191002,2,2,2,2,4,1,2
9535,,190000,1,2,1,1,5,1,3
9536,,190001,5,1,5,1,1,1,5
9537,,190002,4,2,4,2,2,2,1
9538,,191000,3,2,3,2,3,1,4
9539,,191001,2,2,2,1,4,1,2
9540,,191002,1,1,1,1,5,1,3
9541,,190000,5,2,5,2,1,2,5
9542,,190001,4,2,4,2,2,1,1
9543,,190002,3,2,3,1,3,1,4
9544,,191000,2,1,2,1,4,1,2
9545,,191001,1,2,1,2,5,2,3
9546,,191002,5,2,5,2,1,1,5
9547,,190000,4,2,4,1,2,1,1
9548,,190001,3,1,3,1,3,1,4
9549,,190002,2,2,2,2,4,2,2
9550,,191000,1,2,1,2,5,1,3
9551,,191001,5,2,5,1,1,1,5
9552,,191002,4,1,4,1,2,1,1
9553,,190000,3,2,3,2,3,2,4
9554,,190001,2,2,2,2,4,1,2
9555,,190002,1,2,1,1,5,1,3
9556,,191000,5,1,5,1,1,1,5
9557,,191001,4,2,4,2,2,2,1
9558,,191002,3,2,3,2,3,1,4
9559,,190000,2,2,2,1,4,1,2
9560,,190001,1,1,1,1,5,1,3
9561,,190002,5,2,5,2,1,2,5
9562,,191000,4,2,4,2,2,1,1
9563,,191001,3,2,3,1,3,1,4
9564,,191002,2,1,2,1,4,1,2
9565,,190000,1,2,1,2,5,2,3
9566,,190001,5,2,5,2,1,1,5
9567,,190002,4,2,4,1,2,1,1
9568,,191000,3,1,3,1,3,1,4
9569,,191001,2,2,2,2,4,2,2
9570,,191002,1,2,1,2,5,1,3
9571,,190000,5,2,5,1,1,1,5
9572,,190001,4,1,4,1,2,1,1
9573,,190002,3,2,3,2,3,2,4
9574,,191000,2,2,2,2,4,1,2
9575,,191001,1,2,1,1,5,1,3
9576,,191002,5,1,5,1,1,1,5
9577,,190000,4,2,4,2,2,2,1
9578,,190001,3,2,3,2,3,1,4
9579,,190002,2,2,2,1,4,1,2
9580,,191000,1,1,1,1,5,1,3
9581,,191001,5,2,5,2,1,2,5
9582,,191002,4,2,4,2,2,1,1
9583,,190000,3,2,3,1,3,1,4
9584,,190001,2,1,2,1,4,1,2
9585,,190002,1,2,1,2,5,2,3
9586,,191000,5,2,5,2,1,1,5
9587,,191001,4,2,4,1,2,1,1
9588,,191002,3,1,3,1,3,1,4
9589,,190000,2,2,2,2,4,2,2
9590,,190001,1,2,1,2,5,1,3
9591,,190002,5,2,5,1,1,1,5
9592,,191000,4,1,4,1,2,1,1
9593,,191001,3,2,3,2,3,2,4
9594,,191002,2,2,2,2,4,1,2
9595,,190000,1,2,1,1,5,1,3
9596,,190001,5,1,5,1,1,1,5
9597,,190002,4,2,4,2,2,2,1
9598,,191000,3,2,3,2,3,1,4
9599,,191001,2,2,2,1,4,1,2
9600,,191002,1,1,1,1,5,1,3
9601,,190000,5,2,5,2,1,2,5
9602,,190001,4,2,4,2,2,1,1
9603,,190002,3,2,3,1,3,1,4
9604,,191000,2,1,2,1,4,1,2
9605,,191001,1,2,1,2,5,2,3
9606,,191002,5,2,5,2,1,1,5
9607,,190000,4,2,4,1,2,1,1
9608,,190001,3,1,3,1,3,1,4
9609,,190002,2,2,2,2,4,2,2
9610,,191000,1,2,1,2,5,1,3
9611,,191001,5,2,5,1,1,1,5
9612,,191002,4,1,4,1,2,1,1
9613,,190000,3,2,3,2,3,2,4
9614,,190001,2,2,2,2,4,1,2
9615,,190002,1,2,1,1,5,1,3
9616,,191000,5,1,5,1,1,1,5
9617,,191001,4,2,4,2,2,2,1
9618,,191002,3,2,3,2,3,1,4
9619,,190000,2,2,2,1,4,1,2
9620,,190001,1,1,1,1,5,1,3
9621,,190002,5,2,5,2,1,2,5
