INDEX,NAME,TXT,DESCRIBE,PET_TYPE,FIRST_SHOW,RENDER_TYPE,CLASS,INFO,MODEL,POS_Y,ROTATION_Y,HEAD_ATLAS_NAME,HEAD_SPRITE_NAME,IS_TUJIAN_SHOW,SCALE,UI_SCALE,STAR_LEVEL,APTITUDE_LEVEL,ELEMENT_INDEX,MOVE_SPEED,LOOKBOUND,AI_TIME,SKILL_COOLDOWN,ATTACK_SKILL,BASE_ATTACK,ADD_ATTACK,BASE_BREAK_ATTACK,BREAK_ATTACK,BASE_HP,ADD_HP,BASE_BREAK_HP,BREAK_HP,BASE_MP,ADD_MP,BASE_BREAK_MP,BREAK_MP,BASE_PHYSICAL_DEFENCE,ADD_PHYSICAL_DEFENCE,BASE_BREAK_PHYSICAL_DEFENCE,BREAK_PHYSICAL_DEFENCE,BASE_MAGIC_DEFENCE,ADD_MAGIC_DEFENCE,BASE_BREAK_MAGIC_DEFENCE,BREAK_MAGIC_DEFENCE,HIT,DODGE,CRITICAL_STRIKE,CRITICAL_DERATE,ATTACK_DAMAGE,MITIGATIONG,PET_SKILL_1,PET_SKILL_2,PET_SKILL_3,PET_SKILL_4,SKILL_ACTIVE_LEVEL_1,SKILL_ACTIVE_LEVEL_2,SKILL_ACTIVE_LEVEL_3,SKILL_ACTIVE_LEVEL_4,SKILL_DESCRIPTOR,DROP_EXP,MODEL_2,MAXMANA,MATTACK_DAMAGE,SKILL,EFFECT,UI_EFFECT,SKILLPOINTS,MAX_LEVEL,MAX_LEVEL_BREAK,MAX_STRENGTH,EXP_MULRIPLE,EXP_ELEMENT_MULRIPLE,SUMMON_TIME,ACTIVE_TIME,PUNISH_TIME,LEVEL_BERAK_FLAG,ATTACK_TYPE,BASE_MAGIC_DEF,ADD_MAGIC_DEF,RELATE_ID_1,RELATE_ID_2,RELATE_ID_3,RELATE_ID_4,RELATE_ID_5,RELATE_ID_6,RELATE_ID_7,RELATE_ID_8,RELATE_ID_9,RELATE_ID_10,RELATE_ID_11,RELATE_ID_12,RELATE_ID_13,RELATE_ID_14,RELATE_ID_15,SELL_PRICE,AUTO_HP,AUTO_MP,CRITICAL_STRIKE_DAMAGE,CRITICAL_DAMAGE_DERATE,CHARM_DEF,FEAR_DEF,FREEZE_DEF,STUN_DEF,BEATBACK_DEF,KNOCKDOWN_DEF,GREEN_REDUCTION,RED_REDUCTION,BLUE_REDUCTION,SHADOW_REDUCTION,GOLD_REDUCTION,DROP_HP_MAX_NUM,DROP_HP,DROP_MP_MAX_NUM,DROP_MP,ATTACKSPEED,ATTACK_STATE_1,ATTACK_STATE_2,ATTACK_STATE_3,AFFECT_BUFFER_1,AFFECT_BUFFER_2,AFFECT_BUFFER_3,GROUP_ID,EVOLUTION_ID,EVOLUTION_GET,STORE_GET
30693,古木山精,古木山精,守护山川河流的山神精灵。,3,1,0,PET,5星木,11110,0,35,AvatarAtlas,icon_shujingling_5_mu,0,1,1,5,14,2,5.1,11,0.05,1,400098,1259,0,0,0,24044,0,0,0,0,0,0,0,643,0,0,0,644,0,0,0,11000,0,0,0,0,0,101110,102110,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30694,古木山精,古木山精,守护山川河流的山神精灵。,3,1,0,PET,5星木,11110,0,35,AvatarAtlas,icon_shujingling_5_mu,0,1,1,5,14,2,5.1,11,0.05,1,400098,1675,0,0,0,28078,0,0,0,0,0,0,0,583,0,0,0,584,0,0,0,11000,0,0,0,0,0,101110,102110,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30695,古木山精,古木山精,守护山川河流的山神精灵。,3,1,0,PET,5星木,11110,0,35,AvatarAtlas,icon_shujingling_5_mu,0,1,1,5,14,2,5.1,11,0.05,1,400098,1736,0,0,0,26962,0,0,0,0,0,0,0,741,0,0,0,586,0,0,0,11000,0,0,0,0,0,101110,102110,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30696,古木山精,古木山精,守护山川河流的山神精灵。,3,1,0,PET,5星木,11110,0,35,AvatarAtlas,icon_shujingling_5_mu,0,1,1,5,14,2,5.1,11,0.05,1,400098,2272,0,0,0,34704,0,0,0,0,0,0,0,855,0,0,0,668,0,0,0,11000,0,0,0,0,0,101110,102110,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30697,古木山精,古木山精,守护山川河流的山神精灵。,3,1,0,PET,5星木,11110,0,35,AvatarAtlas,icon_shujingling_5_mu,0,1,1,5,14,2,5.1,11,0.05,1,400098,2788,0,0,0,42804,0,0,0,0,0,0,0,950,0,0,0,714,0,0,0,11000,0,0,0,0,0,101110,102110,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30698,白无常,白无常,主掌生灵的六魄的鬼使，比众生多一窍灵智，睿智无双。,3,1,0,PET,5星阴,11111,0.2,0,AvatarAtlas,icon_gostkeeper_white_5_yin,0,0.9,0.9,5,14,4,5.1,11,0.2,1,400101,558,0,0,0,8436,0,0,0,0,0,0,0,310,0,0,0,292,0,0,0,11000,0,0,0,0,0,101111,102111,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30699,白无常,白无常,主掌生灵的六魄的鬼使，比众生多一窍灵智，睿智无双。,3,1,0,PET,5星阴,11111,0.2,0,AvatarAtlas,icon_gostkeeper_white_5_yin,0,0.9,0.9,5,14,4,5.1,11,0.2,1,400101,713,0,0,0,10692,0,0,0,0,0,0,0,408,0,0,0,400,0,0,0,11000,0,0,0,0,0,101111,102111,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30700,白无常,白无常,主掌生灵的六魄的鬼使，比众生多一窍灵智，睿智无双。,3,1,0,PET,5星阴,11111,0.2,0,AvatarAtlas,icon_gostkeeper_white_5_yin,0,0.9,0.9,5,14,4,5.1,11,0.2,1,400101,867,0,0,0,12948,0,0,0,0,0,0,0,506,0,0,0,507,0,0,0,11000,0,0,0,0,0,101111,102111,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30701,白无常,白无常,主掌生灵的六魄的鬼使，比众生多一窍灵智，睿智无双。,3,1,0,PET,5星阴,11111,0.2,0,AvatarAtlas,icon_gostkeeper_white_5_yin,0,0.9,0.9,5,14,4,5.1,11,0.2,1,400101,1056,0,0,0,18274,0,0,0,0,0,0,0,575,0,0,0,576,0,0,0,11000,0,0,0,0,0,101111,102111,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30702,白无常,白无常,主掌生灵的六魄的鬼使，比众生多一窍灵智，睿智无双。,3,1,0,PET,5星阴,11111,0.2,0,AvatarAtlas,icon_gostkeeper_white_5_yin,0,0.9,0.9,5,14,4,5.1,11,0.2,1,400101,1259,0,0,0,24044,0,0,0,0,0,0,0,643,0,0,0,644,0,0,0,11000,0,0,0,0,0,101111,102111,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30703,白无常,白无常,主掌生灵的六魄的鬼使，比众生多一窍灵智，睿智无双。,3,1,0,PET,5星阴,11111,0.2,0,AvatarAtlas,icon_gostkeeper_white_5_yin,0,0.9,0.9,5,14,4,5.1,11,0.2,1,400101,1675,0,0,0,28078,0,0,0,0,0,0,0,583,0,0,0,584,0,0,0,11000,0,0,0,0,0,101111,102111,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30704,白无常,白无常,主掌生灵的六魄的鬼使，比众生多一窍灵智，睿智无双。,3,1,0,PET,5星阴,11111,0.2,0,AvatarAtlas,icon_gostkeeper_white_5_yin,0,0.9,0.9,5,14,4,5.1,11,0.2,1,400101,1736,0,0,0,26962,0,0,0,0,0,0,0,741,0,0,0,586,0,0,0,11000,0,0,0,0,0,101111,102111,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30705,白无常,白无常,主掌生灵的六魄的鬼使，比众生多一窍灵智，睿智无双。,3,1,0,PET,5星阴,11111,0.2,0,AvatarAtlas,icon_gostkeeper_white_5_yin,0,0.9,0.9,5,14,4,5.1,11,0.2,1,400101,2272,0,0,0,34704,0,0,0,0,0,0,0,855,0,0,0,668,0,0,0,11000,0,0,0,0,0,101111,102111,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30706,白无常,白无常,主掌生灵的六魄的鬼使，比众生多一窍灵智，睿智无双。,3,1,0,PET,5星阴,11111,0.2,0,AvatarAtlas,icon_gostkeeper_white_5_yin,0,0.9,0.9,5,14,4,5.1,11,0.2,1,400101,2788,0,0,0,42804,0,0,0,0,0,0,0,950,0,0,0,714,0,0,0,11000,0,0,0,0,0,101111,102111,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30707,通天眼,通天眼,可看前尘五百年，可观后世五百年，可探人心，可察真相。,2,0,0,PET,5星阳,11112,0.1,0,AvatarAtlas,icon_threeeyes_5_yang,0,1,1,5,14,3,5.4,11,0.2,1,400104,819,0,0,0,9738,0,0,0,0,0,0,0,354,0,0,0,335,0,0,0,11000,0,0,0,0,0,101112,102112,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30708,通天眼,通天眼,可看前尘五百年，可观后世五百年，可探人心，可察真相。,2,0,0,PET,5星阳,11112,0.1,0,AvatarAtlas,icon_threeeyes_5_yang,0,1,1,5,14,3,5.4,11,0.2,1,400104,1095,0,0,0,13513,0,0,0,0,0,0,0,515,0,0,0,506,0,0,0,11000,0,0,0,0,0,101112,102112,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30709,通天眼,通天眼,可看前尘五百年，可观后世五百年，可探人心，可察真相。,2,0,0,PET,5星阳,11112,0.1,0,AvatarAtlas,icon_threeeyes_5_yang,0,1,1,5,14,3,5.4,11,0.2,1,400104,1370,0,0,0,17288,0,0,0,0,0,0,0,676,0,0,0,677,0,0,0,11000,0,0,0,0,0,101112,102112,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30710,通天眼,通天眼,可看前尘五百年，可观后世五百年，可探人心，可察真相。,2,0,0,PET,5星阳,11112,0.1,0,AvatarAtlas,icon_threeeyes_5_yang,0,1,1,5,14,3,5.4,11,0.2,1,400104,1708,0,0,0,19812,0,0,0,0,0,0,0,738,0,0,0,739,0,0,0,11000,0,0,0,0,0,101112,102112,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30711,通天眼,通天眼,可看前尘五百年，可观后世五百年，可探人心，可察真相。,2,0,0,PET,5星阳,11112,0.1,0,AvatarAtlas,icon_threeeyes_5_yang,0,1,1,5,14,3,5.4,11,0.2,1,400104,2072,0,0,0,22493,0,0,0,0,0,0,0,799,0,0,0,800,0,0,0,11000,0,0,0,0,0,101112,102112,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30712,通天眼,通天眼,可看前尘五百年，可观后世五百年，可探人心，可察真相。,2,0,0,PET,5星阳,11112,0.1,0,AvatarAtlas,icon_threeeyes_5_yang,0,1,1,5,14,3,5.4,11,0.2,1,400104,2239,0,0,0,21278,0,0,0,0,0,0,0,756,0,0,0,757,0,0,0,11000,0,0,0,0,0,101112,102112,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30713,通天眼,通天眼,可看前尘五百年，可观后世五百年，可探人心，可察真相。,2,0,0,PET,5星阳,11112,0.1,0,AvatarAtlas,icon_threeeyes_5_yang,0,1,1,5,14,3,5.4,11,0.2,1,400104,2300,0,0,0,21362,0,0,0,0,0,0,0,760,0,0,0,761,0,0,0,11000,0,0,0,0,0,101112,102112,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30714,通天眼,通天眼,可看前尘五百年，可观后世五百年，可探人心，可察真相。,2,0,0,PET,5星阳,11112,0.1,0,AvatarAtlas,icon_threeeyes_5_yang,0,1,1,5,14,3,5.4,11,0.2,1,400104,2930,0,0,0,28170,0,0,0,0,0,0,0,874,0,0,0,875,0,0,0,11000,0,0,0,0,0,101112,102112,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30715,苍叶白虎,苍叶白虎,巨木繁叶中的猛兽妖魔，迅猛高攻，擅于掠杀。,3,0,0,PET,5星木,11095,0,30,AvatarAtlas,icon_whitetriger_5_mu,0,0.7,0.7,5,14,2,5.1,11,0.05,1,400075,867,0,0,0,12948,0,0,0,0,0,0,0,506,0,0,0,507,0,0,0,11000,0,0,0,0,0,101095,102095,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30716,苍叶白虎,苍叶白虎,巨木繁叶中的猛兽妖魔，迅猛高攻，擅于掠杀。,3,0,0,PET,5星木,11095,0,30,AvatarAtlas,icon_whitetriger_5_mu,0,0.7,0.7,5,14,2,5.1,11,0.05,1,400075,1056,0,0,0,18274,0,0,0,0,0,0,0,575,0,0,0,576,0,0,0,11000,0,0,0,0,0,101095,102095,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30717,苍叶白虎,苍叶白虎,巨木繁叶中的猛兽妖魔，迅猛高攻，擅于掠杀。,3,0,0,PET,5星木,11095,0,30,AvatarAtlas,icon_whitetriger_5_mu,0,0.7,0.7,5,14,2,5.1,11,0.05,1,400075,1259,0,0,0,24044,0,0,0,0,0,0,0,643,0,0,0,644,0,0,0,11000,0,0,0,0,0,101095,102095,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30718,苍叶白虎,苍叶白虎,巨木繁叶中的猛兽妖魔，迅猛高攻，擅于掠杀。,3,0,0,PET,5星木,11095,0,30,AvatarAtlas,icon_whitetriger_5_mu,0,0.7,0.7,5,14,2,5.1,11,0.05,1,400075,1675,0,0,0,28078,0,0,0,0,0,0,0,583,0,0,0,584,0,0,0,11000,0,0,0,0,0,101095,102095,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30719,苍叶白虎,苍叶白虎,巨木繁叶中的猛兽妖魔，迅猛高攻，擅于掠杀。,3,0,0,PET,5星木,11095,0,30,AvatarAtlas,icon_whitetriger_5_mu,0,0.7,0.7,5,14,2,5.1,11,0.05,1,400075,1736,0,0,0,26962,0,0,0,0,0,0,0,741,0,0,0,586,0,0,0,11000,0,0,0,0,0,101095,102095,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30720,苍叶白虎,苍叶白虎,巨木繁叶中的猛兽妖魔，迅猛高攻，擅于掠杀。,3,0,0,PET,5星木,11095,0,30,AvatarAtlas,icon_whitetriger_5_mu,0,0.7,0.7,5,14,2,5.1,11,0.05,1,400075,2788,0,0,0,42804,0,0,0,0,0,0,0,950,0,0,0,714,0,0,0,11000,0,0,0,0,0,101095,102095,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30721,霞光朱雀,霞光朱雀,太阳初升时第一缕霞光中诞生的朱雀，周身浴火，艳丽非凡,3,1,0,PET,5星火,11115,0,0,AvatarAtlas,icon_redbird_5_yang,0,0.7,0.7,5,14,3,5.1,11,0.05,1,400109,1056,0,0,0,18274,0,0,0,0,0,0,0,575,0,0,0,576,0,0,0,11000,0,0,0,0,0,101115,102115,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30722,霞光朱雀,霞光朱雀,太阳初升时第一缕霞光中诞生的朱雀，周身浴火，艳丽非凡,3,1,0,PET,5星火,11115,0,0,AvatarAtlas,icon_redbird_5_yang,0,0.7,0.7,5,14,3,5.1,11,0.05,1,400109,1259,0,0,0,24044,0,0,0,0,0,0,0,643,0,0,0,644,0,0,0,11000,0,0,0,0,0,101115,102115,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30723,霞光朱雀,霞光朱雀,太阳初升时第一缕霞光中诞生的朱雀，周身浴火，艳丽非凡,3,1,0,PET,5星火,11115,0,0,AvatarAtlas,icon_redbird_5_yang,0,0.7,0.7,5,14,3,5.1,11,0.05,1,400109,1675,0,0,0,28078,0,0,0,0,0,0,0,583,0,0,0,584,0,0,0,11000,0,0,0,0,0,101115,102115,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30724,霞光朱雀,霞光朱雀,太阳初升时第一缕霞光中诞生的朱雀，周身浴火，艳丽非凡,3,1,0,PET,5星火,11115,0,0,AvatarAtlas,icon_redbird_5_yang,0,0.7,0.7,5,14,3,5.1,11,0.05,1,400109,1736,0,0,0,26962,0,0,0,0,0,0,0,741,0,0,0,586,0,0,0,11000,0,0,0,0,0,101115,102115,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30725,霞光朱雀,霞光朱雀,太阳初升时第一缕霞光中诞生的朱雀，周身浴火，艳丽非凡,3,1,0,PET,5星火,11115,0,0,AvatarAtlas,icon_redbird_5_yang,0,0.7,0.7,5,14,3,5.1,11,0.05,1,400109,2272,0,0,0,34704,0,0,0,0,0,0,0,855,0,0,0,668,0,0,0,11000,0,0,0,0,0,101115,102115,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30726,霞光朱雀,霞光朱雀,太阳初升时第一缕霞光中诞生的朱雀，周身浴火，艳丽非凡,3,1,0,PET,5星火,11115,0,0,AvatarAtlas,icon_redbird_5_yang,0,0.7,0.7,5,14,3,5.1,11,0.05,1,400109,2788,0,0,0,42804,0,0,0,0,0,0,0,950,0,0,0,714,0,0,0,11000,0,0,0,0,0,101115,102115,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30727,游云青龙,游云青龙,遨游水域无阻的青龙，可呼风唤雨，招云吐雾。,0,1,0,PET,5星水,11116,0.3,30,AvatarAtlas,icon_bluedragon_5_shui,0,0.9,0.9,5,14,1,6,11,0.05,1,400110,868,0,0,0,13598,0,0,0,0,0,0,0,454,0,0,0,435,0,0,0,11000,0,0,0,0,0,101116,102116,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30728,游云青龙,游云青龙,遨游水域无阻的青龙，可呼风唤雨，招云吐雾。,0,1,0,PET,5星水,11116,0.3,30,AvatarAtlas,icon_bluedragon_5_shui,0,0.9,0.9,5,14,1,6,11,0.05,1,400110,1055,0,0,0,16184,0,0,0,0,0,0,0,654,0,0,0,645,0,0,0,11000,0,0,0,0,0,101116,102116,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30729,游云青龙,游云青龙,遨游水域无阻的青龙，可呼风唤雨，招云吐雾。,0,1,0,PET,5星水,11116,0.3,30,AvatarAtlas,icon_bluedragon_5_shui,0,0.9,0.9,5,14,1,6,11,0.05,1,400110,1242,0,0,0,18769,0,0,0,0,0,0,0,853,0,0,0,854,0,0,0,11000,0,0,0,0,0,101116,102116,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
