INDEX,TYPE,DIFFICULTY,NAME,DESC,SCENE_NAME,ROLE_BIRTH_POINT,MODEL_COLOR,BACK_MUSIC,MUSIC_VOLUME,START_SOUND,WIN_SOUND,LOST_SOUND,BOSS_SOUND,START_X,START_Z,END_X,END_Z,MINIMAP_TEXTURE,MINIMAP_TEXTURE_W,MINIMAP_TEXTURE_H,STAGENUMBER,DROP_FRIST,DROPGROUPID,GROUP_PLOT,LOOT_PREVEIW,DROPMIN,DROPMAX,FRONT_INDEX,FRONT_INDEX_1,FRONT_INDEX_2,AFTER_INDEX_1,AFTER_INDEX_2,DIALOG,CHECK_TIME,CHECK_BATTLE,RENFERENCE_BATTLE,BOSS_ACTIVE_RATE,HEADICON,BOSS_MONEY,ADDSTAR_0,ADDSTAR_1,ADDSTAR_2,CHALLENGE_NUM,SWEEP_TIME,CAMERA_PATH,DRAMA_PARAM,STAGE_TIME,AWARD_TYPE_1,AWARD_1,AWARD_TYPE_2,AWARD_2,AWARD_TYPE_3,AWARD_3,KEEPLINE,MONSTER_MONEY,MONSTER_EXP,BOSS_EXP,MONSTER_COUNT,DIFFICULT,STATUS,OPENTIME,OPENDAY,OPENMONTH,STAGELIMIT,EVENT_OPEN_COST,EVENT_EXTRA_COST,STAGE_TYPE,DESC_MJ,PLAYER_EXP,EXP_TIME,NEED_BATTLE,DIFFICULTY_NUM,ROLE_BIRTH_DIRECTION
22434,3,3,火之境,古墓暗灵在的深处静静的观察着你的一举一动！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,44-4,,0,0,0,2,3,22433,22433,0,22435,0,0,3,6500,8780800,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,151,36,360,25,1,1,0,0,0,0,0,0,3,0,15,3,8780800,0,0
22435,3,3,火之境,古墓暗灵在中已经饥饿难耐！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,44-5,,0,0,0,2,3,22434,22434,0,22436,0,0,3,6500,8815600,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,165,34,391,25,1,1,0,0,0,0,0,0,3,0,15,3,8815600,0,0
22436,3,3,水之境,古墓暗灵在埋伏了不少妖魔，做好准备击败他吧！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,44-6,,0,0,0,2,3,22435,22435,0,22437,0,0,3,6500,8850400,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,155,32,336,25,1,2,0,0,0,0,0,0,3,0,15,3,8850400,0,0
22437,3,3,水之境,古墓暗灵在里已经做好了准备，就等你自投罗网了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,44-7,,0,0,0,2,3,22436,22436,0,22438,0,0,3,6500,8885200,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,146,35,350,25,1,2,0,0,0,0,0,0,3,0,15,3,8885200,0,0
22438,3,3,水之境,古墓暗灵在的深处静静的观察着你的一举一动！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,44-8,,0,0,0,2,3,22437,22437,0,22439,0,0,3,6500,8920000,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,151,31,357,25,1,2,0,0,0,0,0,0,3,0,15,3,8920000,0,0
22439,3,3,水之境,古墓暗灵在守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,44-9,,0,0,0,2,3,22438,22438,0,22440,0,0,3,6500,8954800,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,155,35,368,25,1,2,0,0,0,0,0,0,3,0,15,3,8954800,0,0
22440,3,3,水之境,古墓暗灵在中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,44-10,2000012#1,0,0,0,2,3,22439,22439,0,22441,0,0,3,6500,8989600,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,165,41,390,25,1,2,0,0,0,0,0,0,3,0,15,3,8989600,0,0
22441,3,3,阳之境,古墓暗灵在的深处静静的观察着你的一举一动！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,45-1,,0,0,0,2,3,22440,22440,0,22442,0,0,3,6500,9024400,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,155,39,371,25,1,4,0,0,0,0,0,0,3,0,15,3,9024400,0,0
22442,3,3,阳之境,古墓暗灵在中已经饥饿难耐！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,45-2,,0,0,0,2,3,22441,22441,0,22443,0,0,3,6500,9059200,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,160,40,380,25,1,4,0,0,0,0,0,0,3,0,15,3,9059200,0,0
22443,3,3,阳之境,古墓暗灵在里已经做好了准备，就等你自投罗网了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,45-3,,0,0,0,2,3,22442,22442,0,22444,0,0,3,6500,9094000,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,165,39,390,25,1,4,0,0,0,0,0,0,3,0,15,3,9094000,0,0
22444,3,3,阳之境,古墓暗灵在的深处静静的观察着你的一举一动！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,45-4,,0,0,0,2,3,22443,22443,0,22445,0,0,3,6500,9128800,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,165,39,390,25,1,4,0,0,0,0,0,0,3,0,15,3,9128800,0,0
22445,3,3,阳之境,古墓暗灵在中潜伏着，快去寻找他吧！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,45-5,,0,0,0,2,3,22444,22444,0,22446,0,0,3,6500,9163600,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,165,41,390,25,1,4,0,0,0,0,0,0,3,0,15,3,9163600,0,0
22446,3,3,阴之境,古墓暗灵在埋伏了不少妖魔，做好准备击败他吧！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,45-6,,0,0,0,2,3,22445,22445,0,22447,0,0,3,6500,9198400,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,165,39,390,25,1,3,0,0,0,0,0,0,3,0,15,3,9198400,0,0
22447,3,3,阴之境,古墓暗灵在疯狂地寻找着猎物，你可要当心了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,45-7,,0,0,0,2,3,22446,22446,0,22448,0,0,3,6500,9233200,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,176,46,437,25,1,3,0,0,0,0,0,0,3,0,15,3,9233200,0,0
22448,3,3,阴之境,古墓暗灵在中已经饥饿难耐！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,45-8,,0,0,0,2,3,22447,22447,0,22449,0,0,3,6500,9268000,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,181,45,450,25,1,3,0,0,0,0,0,0,3,0,15,3,9268000,0,0
22449,3,3,阴之境,古墓暗灵在守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,45-9,,0,0,0,2,3,22448,22448,0,22450,0,0,3,6500,9302800,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,187,47,470,25,1,3,0,0,0,0,0,0,3,0,15,3,9302800,0,0
22450,3,3,阴之境,古墓暗灵在中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,45-10,2000012#1,0,0,0,2,3,22449,22449,0,22451,0,0,3,6500,9337600,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,198,49,490,25,1,3,0,0,0,0,0,0,3,0,15,3,9337600,0,0
22451,3,3,木之境,古墓暗灵在的深处静静的观察着你的一举一动！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,46-1,,0,0,0,2,3,22450,22450,0,22452,0,0,3,6500,9372400,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,93,25,188,25,1,0,0,0,0,0,0,0,3,0,15,3,9372400,0,0
22452,3,3,木之境,古墓暗灵在埋伏了不少妖魔，做好准备击败他吧！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,46-2,,0,0,0,2,3,22451,22451,0,22453,0,0,3,6500,9407200,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,95,26,195,25,1,0,0,0,0,0,0,0,3,0,15,3,9407200,0,0
22453,3,3,木之境,古墓暗灵在里已经做好了准备，就等你自投罗网了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,46-3,,0,0,0,2,3,22452,22452,0,22454,0,0,3,6500,9442000,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,138,40,300,25,1,0,0,0,0,0,0,0,3,0,15,3,9442000,0,0
22454,3,3,木之境,古墓暗灵在中已经饥饿难耐！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,46-4,,0,0,0,2,3,22453,22453,0,22455,0,0,3,6500,9476800,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,142,39,312,25,1,0,0,0,0,0,0,0,3,0,15,3,9476800,0,0
22455,3,3,木之境,古墓暗灵在中已经饥饿难耐！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,46-5,,0,0,0,2,3,22454,22454,0,22456,0,0,3,6500,9511600,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,155,40,340,25,1,0,0,0,0,0,0,0,3,0,15,3,9511600,0,0
22456,3,3,火之境,古墓暗灵在埋伏了不少妖魔，做好准备击败他吧！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,46-6,,0,0,0,2,3,22455,22455,0,22457,0,0,3,6500,9546400,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,93,25,188,25,1,1,0,0,0,0,0,0,3,0,15,3,9546400,0,0
22457,3,3,火之境,古墓暗灵在中的某个角落中准备将你一击致命！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,46-7,,0,0,0,2,3,22456,22456,0,22458,0,0,3,6500,9581200,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,95,24,192,25,1,1,0,0,0,0,0,0,3,0,15,3,9581200,0,0
22458,3,3,火之境,古墓暗灵在的深处静静的观察着你的一举一动！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,46-8,,0,0,0,2,3,22457,22457,0,22459,0,0,3,6500,9616000,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,138,30,300,25,1,1,0,0,0,0,0,0,3,0,15,3,9616000,0,0
22459,3,3,火之境,古墓暗灵在守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,46-9,,0,0,0,2,3,22458,22458,0,22460,0,0,3,6500,9650800,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,142,39,312,25,1,1,0,0,0,0,0,0,3,0,15,3,9650800,0,0
22460,3,3,火之境,古墓暗灵在中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,46-10,2000012#1,0,0,0,2,3,22459,22459,0,22461,0,0,3,6500,9685600,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,155,32,336,25,1,1,0,0,0,0,0,0,3,0,15,3,9685600,0,0
22461,3,3,水之境,古墓暗灵在疯狂地寻找着猎物，你可要当心了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,47-1,,0,0,0,2,3,22460,22460,0,22462,0,0,3,6500,9720400,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,98,20,200,25,1,2,0,0,0,0,0,0,3,0,15,3,9720400,0,0
22462,3,3,水之境,古墓暗灵在中的某个角落中准备将你一击致命！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,47-2,,0,0,0,2,3,22461,22461,0,22463,0,0,3,6500,9755200,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,138,32,304,25,1,2,0,0,0,0,0,0,3,0,15,3,9755200,0,0
22463,3,3,水之境,古墓暗灵在里已经做好了准备，就等你自投罗网了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,47-3,,0,0,0,2,3,22462,22462,0,22464,0,0,3,6500,9790000,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,142,39,312,25,1,2,0,0,0,0,0,0,3,0,15,3,9790000,0,0
22464,3,3,水之境,古墓暗灵在里已经做好了准备，就等你自投罗网了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,47-4,,0,0,0,2,3,22463,22463,0,22465,0,0,3,6500,9824800,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,146,32,320,25,1,2,0,0,0,0,0,0,3,0,15,3,9824800,0,0
22465,3,3,水之境,古墓暗灵在中已经饥饿难耐！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,47-5,,0,0,0,2,3,22464,22464,0,22466,0,0,3,6500,9859600,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,155,36,342,25,1,2,0,0,0,0,0,0,3,0,15,3,9859600,0,0
22466,3,3,阳之境,古墓暗灵在埋伏了不少妖魔，做好准备击败他吧！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,47-6,,0,0,0,2,3,22465,22465,0,22467,0,0,3,6500,9894400,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,146,45,315,25,1,4,0,0,0,0,0,0,3,0,15,3,9894400,0,0
22467,3,3,阳之境,古墓暗灵在中已经饥饿难耐！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,47-7,,0,0,0,2,3,22466,22466,0,22468,0,0,3,6500,9929200,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,150,44,330,25,1,4,0,0,0,0,0,0,3,0,15,3,9929200,0,0
22468,3,3,阳之境,古墓暗灵在里已经做好了准备，就等你自投罗网了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,47-8,,0,0,0,2,3,22467,22467,0,22469,0,0,3,6500,9964000,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,155,34,340,25,1,4,0,0,0,0,0,0,3,0,15,3,9964000,0,0
22469,3,3,阳之境,古墓暗灵在守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,47-9,,0,0,0,2,3,22468,22468,0,22470,0,0,3,6500,9998800,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,146,32,352,25,1,4,0,0,0,0,0,0,3,0,15,3,9998800,0,0
22470,3,3,阳之境,古墓暗灵在中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,47-10,2000012#1,0,0,0,2,3,22469,22469,0,22471,0,0,3,6500,10033600,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,155,37,370,25,1,4,0,0,0,0,0,0,3,0,15,3,10033600,0,0
22471,3,3,阴之境,古墓暗灵在中潜伏着，快去寻找他吧！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,48-1,,0,0,0,2,3,22470,22470,0,22472,0,0,3,6500,10068400,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,155,34,340,25,1,3,0,0,0,0,0,0,3,0,15,3,10068400,0,0
22472,3,3,阴之境,古墓暗灵在中潜伏着，快去寻找他吧！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,48-2,,0,0,0,2,3,22471,22471,0,22473,0,0,3,6500,10103200,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,146,33,347,25,1,3,0,0,0,0,0,0,3,0,15,3,10103200,0,0
22473,3,3,阴之境,古墓暗灵在里已经做好了准备，就等你自投罗网了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,48-3,,0,0,0,2,3,22472,22472,0,22474,0,0,3,6500,10138000,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,151,51,357,25,1,3,0,0,0,0,0,0,3,0,15,3,10138000,0,0
22474,3,3,阴之境,古墓暗灵在里已经做好了准备，就等你自投罗网了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,48-4,,0,0,0,2,3,22473,22473,0,22475,0,0,3,6500,10172800,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,155,39,371,25,1,3,0,0,0,0,0,0,3,0,15,3,10172800,0,0
22475,3,3,阴之境,古墓暗灵在埋伏了不少妖魔，做好准备击败他吧！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,48-5,,0,0,0,2,3,22474,22474,0,22476,0,0,3,6500,10207600,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,165,37,389,25,1,3,0,0,0,0,0,0,3,0,15,3,10207600,0,0
22476,3,3,木之境,古墓暗灵在埋伏了不少妖魔，做好准备击败他吧！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,48-6,,0,0,0,2,3,22475,22475,0,22477,0,0,3,6500,10242400,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,146,30,315,25,1,0,0,0,0,0,0,0,3,0,15,3,10242400,0,0
22477,3,3,木之境,古墓暗灵在疯狂地寻找着猎物，你可要当心了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,48-7,,0,0,0,2,3,22476,22476,0,22478,0,0,3,6500,10277200,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,150,44,330,25,1,0,0,0,0,0,0,0,3,0,15,3,10277200,0,0
22478,3,3,木之境,古墓暗灵在的深处静静的观察着你的一举一动！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,48-8,,0,0,0,2,3,22477,22477,0,22479,0,0,3,6500,10312000,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,146,43,344,25,1,0,0,0,0,0,0,0,3,0,15,3,10312000,0,0
22479,3,3,木之境,古墓暗灵在守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,48-9,,0,0,0,2,3,22478,22478,0,22480,0,0,3,6500,10346800,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,151,38,361,25,1,0,0,0,0,0,0,0,3,0,15,3,10346800,0,0
22480,3,3,木之境,古墓暗灵在中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,48-10,2000012#1,0,0,0,2,3,22479,22479,0,22481,0,0,3,6500,10381600,2000,77347,0,0,7001,7001,1,1,0,,180,0,0,0,0,0,0,1,165,37,389,25,1,0,0,0,0,0,0,0,3,0,15,3,10381600,0,0
