INDEX,NAME,CLASS,INFO,MODEL,RENDER_TYPE,HEAD_ATLAS_NAME,HEAD_SPRITE_NAME,ELEMENT_INDEX,STAR_LEVEL,SCALE,UI_SCALE,MOVE_SPEED,LOOKBOUND,AI_TIME,SKILL_COOLDOWN,ATTACK_SKILL,BASE_ATTACK,BASE_HP,PHYSICAL_DEFENCE,MAGIC_DEFENCE,HIT,DODGE,ATTACKSPEED,CRITICAL_STRIKE,CHARM_DEF,FEAR_DEF,FREEZE_DEF,STUN_DEF,BEATBACK_DEF,KNOCKDOWN_DEF,HIT_RATE,MITIGATIONG,DROP_HP_MAX_NUM,DROP_HP,DROP_MP_MAX_NUM,DROP_MP,PET_SKILL_1,PET_SKILL_2,PET_SKILL_3,PET_SKILL_4,EFFECT,GREEN_REDUCTION,RED_REDUCTION,BLUE_REDUCTION,SHADOW_REDUCTION,GOLD_REDUCTION,DEFENCE_CRITICAL_STRIKE,CRITICAL_STRIKE_DAMAGE,CRITICAL_DAMAGE_DERATE,AUTO_HP,AUTO_MP,ATTACK_STATE_1,ATTACK_STATE_2,ATTACK_STATE_3,AFFECT_BUFFER_1,AFFECT_BUFFER_2,AFFECT_BUFFER_3,BELOW_HP_RATE,HP_SKILL,SKILL,PET_CD_1,PET_CD_2,PET_CD_3,PET_CD_4,FULING_ID
71168,缠藤鸟,MONSTER,2星木,11013,0,AvatarAtlas,icon_mechbird_2_mu,2,2,1,1,6.3,11,0.05,0.95,400008,10644,139940,0,0,10440,1152,0,1232,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30013
71169,木机人偶,MONSTER,2星木,11016,0,AvatarAtlas,icon_jiguan_2_mu,2,2,0.7,0.7,6.3,11,0.2,0.7,400009,10644,297374,0,0,10440,1152,0,1232,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30016
71170,爆木符人,BOSS,3星木,11060,0,AvatarAtlas,icon_uncontrolmech_3_mu,2,3,1.2,0.8,4.680000000000001,11,0.2,1,400024,9855,765301,0,0,10440,1152,0,1232,0,0,0,0,0,0,3320,3320,1,500,1,30,109060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30060
71171,密林熊哥,MONSTER,2星木,11040,0,AvatarAtlas,icon_panda_2_mu,2,2,0.9,1,5.58,11,0.05,1,400016,9446,228608,0,0,10440,1152,0,1232,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30040
71172,木机人偶,MONSTER,2星木,11016,0,AvatarAtlas,icon_jiguan_2_mu,2,2,0.7,0.7,6.3,11,0.2,0.7,400009,10680,140682,0,0,10440,1152,0,1232,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30016
71173,盘根虎,MONSTER,2星木,11022,0,AvatarAtlas,icon_hu_2_mu,2,2,0.9,0.9,5.9399999999999995,11,0.05,0.8,400011,9446,483595,0,0,10440,1152,0,1232,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30022
71174,黑寡妇,BOSS,3星木,11072,0,AvatarAtlas,icon_spider_3_mu,2,3,1.4,0.9,5.9399999999999995,11,0.05,1,400029,9887,769356,0,0,10440,1152,0,1232,0,0,0,0,0,0,3320,3320,1,500,1,30,109072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30072
71175,翠翅蝶,MONSTER,3星木,11050,0,AvatarAtlas,icon_butterfly_3_mu,2,3,0.8,0.8,5.9399999999999995,11,0.05,1,400021,10716,601052,0,0,10440,1152,0,1232,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30050
71176,真武马面,BOSS,4星木,11091,0,AvatarAtlas,icon_horsehead_4_mu,2,4,1.4,0.9,5.1,11,0.05,1,400069,9920,1546825,0,0,10440,1152,0,1232,0,0,0,0,0,0,3320,3320,1,500,1,30,109091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30091
71177,藏树狐妖,MONSTER,3星木,11055,0,AvatarAtlas,icon_evilfox_3_mu,2,3,0.9,0.9,5.9399999999999995,11,0.05,1,400023,8498,893170,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30055
71178,苍叶白虎,BOSS,5星木,11095,0,AvatarAtlas,icon_whitetriger_5_mu,2,5,1.1,0.7,5.1,11,0.05,1,400075,7978,2232925,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,109095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30113
71179,点赞圣手,MONSTER,3星阳,11044,0,AvatarAtlas,icon_spirit_3_yang,3,3,0.9,0.9,4.680000000000001,11,0.2,1,400017,7599,410609,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30044
71180,吉祥仙女,MONSTER,3星阳,11069,0,AvatarAtlas,icon_fairy_3_yang,3,3,0.9,0.9,5.58,11,0.05,1,400028,8552,252683,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30069
71181,狂炎木,MONSTER,3星火,11066,0,AvatarAtlas,icon_treeman_3_huo,0,3,0.9,0.9,5.58,11,0.2,1,400026,7599,730976,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30066
71182,姬鬼狼蛛,BOSS,3星火,11073,0,AvatarAtlas,icon_spider_3_huo,0,3,1.4,0.9,4.680000000000001,11,0.2,0.8,400029,8028,1128050,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,109073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30073
71183,狂炎木,MONSTER,3星火,11066,0,AvatarAtlas,icon_treeman_3_huo,0,3,0.9,0.9,5.58,11,0.2,1,400026,7645,414827,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30066
71184,惹火狐妖,MONSTER,3星火,11056,0,AvatarAtlas,icon_evilfox_3_huo,0,3,0.9,0.9,6.3,11,0.05,0.9,400023,8605,255278,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30056
71185,光明闪蝶,MONSTER,3星火,11051,0,AvatarAtlas,icon_butterfly_3_huo,0,3,0.8,0.8,6.3,11,0.05,1.3,400021,8605,455855,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30051
71186,纵火大盗,BOSS,3星火,11020,0,AvatarAtlas,icon_flower_3_huo,0,3,1.4,0.9,6.3,11,0.05,1,400010,8077,1139637,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,109053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30020
71187,光明闪蝶,MONSTER,3星火,11051,0,AvatarAtlas,icon_butterfly_3_huo,0,3,0.8,0.8,6.3,11,0.05,1.3,400021,8659,920980,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30051
71188,健美牛头,BOSS,4星火,11080,0,AvatarAtlas,icon_bullhead_4_huo,0,4,1.4,0.9,4.680000000000001,11,0.2,0.8,400044,8127,2302450,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,109080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30080
71189,星火符妖,MONSTER,2星火,11028,0,AvatarAtlas,icon_runeimp_2_huo,0,2,0.6,0.6,5.9399999999999995,11,0.05,0.7,400003,9785,241865,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30028
71190,柘木浣熊,MONSTER,2星火,11010,0,AvatarAtlas,icon_civet_2_huo,0,2,0.8,0.8,6.3,11,0.05,0.95,400007,11072,148840,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30010
71191,纵火大盗,MONSTER,3星火,11020,0,AvatarAtlas,icon_flower_3_huo,0,3,0.9,0.9,6.3,11,0.05,1,400010,9785,511637,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30020
71192,光明闪蝶,BOSS,3星火,11051,0,AvatarAtlas,icon_butterfly_3_huo,0,3,1.2,0.8,6.3,11,0.05,1.3,400021,10245,813968,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,109051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30051
71193,赤炎龟,MONSTER,2星火,11035,0,AvatarAtlas,icon_wugui_2_huo,0,2,0.9,0.9,5.4,11,0.2,1.2,400005,9846,244275,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30035
71194,撒烬鸟,MONSTER,2星火,11014,0,AvatarAtlas,icon_mechbird_2_huo,0,2,1,1,5.58,11,0.05,1,400008,11143,150323,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30014
71195,姬鬼狼蛛,MONSTER,3星火,11073,0,AvatarAtlas,icon_spider_3_huo,0,3,0.9,0.9,4.680000000000001,11,0.2,0.8,400029,11143,319436,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30073
71196,烈碳符人,BOSS,3星火,11061,0,AvatarAtlas,icon_uncontrolmech_3_huo,0,3,1.2,0.8,6.3,11,0.05,0.9,400024,10310,822079,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,109061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30061
71197,江洋大盗,MONSTER,3星水,11018,0,AvatarAtlas,icon_flower_3_shui,1,3,0.9,0.9,5.9399999999999995,11,0.05,1,400010,9908,1043669,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30018
71198,鹿力大仙,BOSS,4星水,11082,0,AvatarAtlas,icon_deerlord_4_shui,1,4,1.2,0.8,6.3,11,0.05,0.9,400046,10375,1660382,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,109082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30082
71199,江洋大盗,MONSTER,3星水,11018,0,AvatarAtlas,icon_flower_3_shui,1,3,0.9,0.9,5.9399999999999995,11,0.05,1,400010,9969,249095,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30018
71200,浴雨狐妖,MONSTER,3星水,11054,0,AvatarAtlas,icon_evilfox_3_shui,1,3,0.9,0.9,4.680000000000001,11,0.2,1,400023,11285,153289,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30054
71201,栖岸龟,MONSTER,1星水,11005,0,AvatarAtlas,icon_wugui_1_shui,1,1,0.9,0.9,5.58,11,0.05,1,400005,9969,526933,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30005
71202,碧波蝶,BOSS,3星水,11049,0,AvatarAtlas,icon_butterfly_3_shui,1,3,1.2,0.8,4.680000000000001,11,0.2,1,400021,10440,838302,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,109049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30049
71203,攀枝猿,MONSTER,3星水,11047,0,AvatarAtlas,icon_monkey_3_shui,1,3,0.9,0.9,6.3,11,0.05,1,400020,10031,251505,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30047
71204,双面毒蛛,MONSTER,3星水,11071,0,AvatarAtlas,icon_spider_3_shui,1,3,0.9,0.9,4.680000000000001,11,0.2,1,400029,11356,154772,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30071
71205,涴沙浣熊,MONSTER,2星水,11009,0,AvatarAtlas,icon_civet_2_shui,1,2,0.8,0.8,5.58,11,0.05,1,400007,11356,328892,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30009
71206,沼泽木,BOSS,3星水,11064,0,AvatarAtlas,icon_treeman_3_shui,1,3,1.4,0.9,5.4,11,0.2,0.8,400026,10505,846413,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,109064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30064
71207,碧波蝶,MONSTER,3星水,11049,0,AvatarAtlas,icon_butterfly_3_shui,1,3,0.8,0.8,4.680000000000001,11,0.2,1,400021,11428,664088,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30049
71208,魔化武士,BOSS,4星阴,11084,0,AvatarAtlas,icon_mohuawushi_4_shui,4,4,1.7,1.1,5.1,11,0.05,0.95,400050,10570,1709050,0,0,10580,1264,0,1344,0,0,0,0,0,0,3320,3320,1,500,1,30,109084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30084
71209,沸水符人,MONSTER,3星水,11059,0,AvatarAtlas,icon_uncontrolmech_3_shui,1,3,0.8,0.8,5.4,11,0.2,0.8,400024,8015,1597109,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30059
71210,珠贝仙子,BOSS,5星水,11094,0,AvatarAtlas,icon_zhubeixianzi_5_shui,1,5,2,1.3,5.9399999999999995,11,0.05,0.7,400072,8473,2464675,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,109094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30094
71211,赤炎龟,MONSTER,2星火,11035,0,AvatarAtlas,icon_wugui_2_huo,0,2,0.9,0.9,5.4,11,0.2,1.2,400005,8061,452788,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30035
71212,火机人偶,MONSTER,2星火,11017,0,AvatarAtlas,icon_jiguan_2_huo,0,2,0.7,0.7,5.9399999999999995,11,0.05,0.8,400009,9088,278639,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30017
71213,清水灵狐,MONSTER,2星阳,11006,0,AvatarAtlas,icon_fox_2_yang,3,2,0.9,0.9,5.58,11,0.2,1,400006,9088,497570,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30006
71214,点赞圣手,BOSS,3星阳,11044,0,AvatarAtlas,icon_spirit_3_yang,3,3,1.4,0.9,4.680000000000001,11,0.2,1,400017,8523,1243925,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,109044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30044
71215,灼风熊哥,MONSTER,2星火,11041,0,AvatarAtlas,icon_panda_2_huo,0,2,0.9,1,6.3,11,0.05,1.3,400016,8107,457006,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30041
71216,烈烈雀,MONSTER,2星火,11038,0,AvatarAtlas,icon_maque_2_huo,0,2,0.6,0.6,5.9399999999999995,11,0.05,0.8,400013,9141,281234,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30038
71217,天师喵,MONSTER,2星阳,11026,0,AvatarAtlas,icon_catimp_2_yang,3,2,0.8,0.8,4.680000000000001,11,0.2,0.9,400012,9141,502205,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30026
71218,双尾圣灵,BOSS,3星阳,11067,0,AvatarAtlas,icon_shuangweiyouhun_3_yang,3,3,1.7,1.1,5.58,11,0.05,1,400027,8572,1255512,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,109067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30067
71219,吉祥仙女,MONSTER,3星阳,11069,0,AvatarAtlas,icon_fairy_3_yang,3,3,0.9,0.9,5.58,11,0.05,1,400028,9195,1013680,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30069
71220,天翼隼,BOSS,4星阳,11089,0,AvatarAtlas,icon_tianyi_4_yang,3,4,1.4,0.9,5.4,11,0.2,0.8,400063,8622,2534200,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,109089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30089
71221,阳炎熊哥,MONSTER,2星阳,11042,0,AvatarAtlas,icon_panda_2_yang,3,2,0.9,1,6.3,11,0.05,1,400016,10401,265967,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30042
71222,幼齿浣熊,MONSTER,1星火,11001,0,AvatarAtlas,icon_civet_1_huo,0,1,0.8,0.8,6.3,11,0.05,1,400001,11784,163672,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30001
71223,福运童子,MONSTER,3星阳,11052,0,AvatarAtlas,icon_zombie_2_yang,3,2,0.9,0.9,6.3,11,0.05,1,400022,10401,562622,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30052
71224,吉祥仙女,BOSS,3星阳,11069,0,AvatarAtlas,icon_fairy_3_yang,3,3,1.4,0.9,5.58,11,0.05,1,400028,10895,895081,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,109069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30069
71225,点赞圣手,MONSTER,3星阳,11044,0,AvatarAtlas,icon_spirit_3_yang,3,3,0.9,0.9,4.680000000000001,11,0.2,1,400017,10462,268377,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30044
71226,戏火小狐,MONSTER,2星火,11008,0,AvatarAtlas,icon_fox_2_huo,0,2,0.9,0.9,6.3,11,0.05,0.95,400006,11855,165155,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30008
71227,冲天虎,MONSTER,2星阳,11024,0,AvatarAtlas,icon_hu_2_yang,3,2,0.9,0.9,5.58,11,0.05,1,400011,10462,567721,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30024
71228,迷踪影狐,BOSS,3星阳,11057,0,AvatarAtlas,icon_evilfox_3_yang,3,3,1.4,0.9,5.4,11,0.2,0.8,400023,10960,903192,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,109057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30057
71229,幽冥虎,MONSTER,2星阴,11025,0,AvatarAtlas,icon_hu_2_yin,4,2,0.9,0.9,6.3,11,0.05,1,400011,10524,1145639,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025
71230,夺魄,BOSS,4星阴,11078,0,AvatarAtlas,icon_duopo_4_yin,4,4,1.5,1,5.4,11,0.2,1,400038,11025,1822607,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,109078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30078
71231,幽冥虎,MONSTER,2星阴,11025,0,AvatarAtlas,icon_hu_2_yin,4,2,0.9,0.9,6.3,11,0.05,1,400011,10585,273197,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025
71232,攀树灵狐,MONSTER,2星阴,11007,0,AvatarAtlas,icon_fox_2_yin,4,2,0.9,0.9,5.58,11,0.05,1,400006,11997,168121,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30007
71233,松子鼠,MONSTER,1星阴,11004,0,AvatarAtlas,icon_fox_1_yin,4,1,0.9,0.9,5.9399999999999995,11,0.05,1,400004,11997,357258,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30004
71234,点赞狂魔,BOSS,3星阴,11045,0,AvatarAtlas,icon_spirit_3_yin,4,3,1.4,0.9,5.9399999999999995,11,0.05,1,400017,11090,919415,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,109045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30045
71235,破土符妖,MONSTER,2星阴,11032,0,AvatarAtlas,icon_runeimp_2_yin,4,2,0.6,0.6,5.9399999999999995,11,0.05,0.7,400003,10647,275607,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30032
71236,鬼探喵,MONSTER,2星阴,11027,0,AvatarAtlas,icon_catimp_2_yin,4,2,0.8,0.8,5.4,11,0.2,1.2,400012,12068,169604,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30027
71237,僵尸娃娃,MONSTER,3星阴,11053,0,AvatarAtlas,icon_zombie_2_yin,4,2,0.9,0.9,5.4,11,0.2,0.8,400022,10647,583016,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30053
71238,九尾冥狐,BOSS,3星阴,11058,0,AvatarAtlas,icon_evilfox_3_yin,4,3,1.4,0.9,4.680000000000001,11,0.2,1,400023,11155,927526,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,109058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30058
71239,九尾冥狐,MONSTER,3星阴,11058,0,AvatarAtlas,icon_evilfox_3_yin,4,3,0.9,0.9,4.680000000000001,11,0.2,1,400023,12140,727124,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30058
71240,冥界战将,BOSS,4星阴,11083,0,AvatarAtlas,icon_mingjiezhanjiang_4_yin,4,4,1.4,0.9,6.3,11,0.05,0.9,400049,11220,1871275,0,0,10720,1376,0,1456,0,0,0,0,0,0,3320,3320,1,500,1,30,109083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30083
