INDEX,ROLE_ID,ROLE_LEVEL,COMBAT,PETID_MIN_1,PETID_MAX_1,PETID_MIN_2,PETID_MAX_2,PETID_MIN_3,PETID_MAX_3
3993,50019,12,2787,30567,30567,30480,30480,0,0
3994,50119,12,2736,30567,30567,30438,30438,0,0
3995,50019,12,2719,30423,30423,30500,30500,0,0
3996,50019,12,2774,30393,30393,30530,30530,0,0
3997,50119,12,2785,30450,30450,30408,30408,0,0
3998,50019,12,2717,30515,30515,30378,30378,0,0
3999,50019,12,2786,30567,30567,30438,30438,0,0
4000,50119,10,2519,30566,30566,30479,30479,0,0
4001,50120,10,2459,30566,30566,30499,30499,0,0
4002,50120,10,2548,30392,30392,30529,30529,0,0
4003,50120,10,2450,30449,30449,30377,30377,0,0
4004,50120,10,2502,30449,30449,30464,30464,0,0
4005,50020,10,2455,30449,30449,30377,30377,0,0
4006,50120,10,2473,30449,30449,30464,30464,0,0
4007,50020,10,2504,30422,30422,30499,30499,0,0
4008,50020,10,2483,30422,30422,30541,30541,0,0
4009,50120,10,2543,30422,30422,30499,30499,0,0
4010,50020,10,2525,30392,30392,30529,30529,0,0
4011,50120,10,2490,30392,30392,30529,30529,0,0
4012,50120,10,2508,30422,30422,30499,30499,0,0
4013,50020,10,2454,30422,30422,30541,30541,0,0
4014,50020,10,2502,30566,30566,30479,30479,0,0
4015,50120,10,2545,30514,30514,30479,30479,0,0
4016,50020,10,2513,30514,30514,30541,30541,0,0
4017,50120,10,2470,30422,30422,30499,30499,0,0
4018,50120,10,2478,30392,30392,30437,30437,0,0
4019,50020,10,2481,30392,30392,30437,30437,0,0
4020,50120,10,2504,30422,30422,30351,30351,0,0
4021,50020,10,2486,30422,30422,30499,30499,0,0
4022,50020,10,2530,30449,30449,30407,30407,0,0
4023,50020,10,2528,30392,30392,30589,30589,0,0
4024,50120,10,2474,30392,30392,30529,30529,0,0
4025,50120,10,2545,30449,30449,30377,30377,0,0
4026,50020,10,2478,30392,30392,30437,30437,0,0
4027,50120,10,2468,30422,30422,30499,30499,0,0
4028,50120,10,2516,30449,30449,30407,30407,0,0
4029,50020,10,2509,30449,30449,30464,30464,0,0
4030,50020,10,2526,30449,30449,30377,30377,0,0
4031,50020,10,2481,30422,30422,30499,30499,0,0
4032,50020,10,2511,30392,30392,30589,30589,0,0
4033,50020,10,2530,30449,30449,30464,30464,0,0
4034,50120,10,2472,30449,30449,30464,30464,0,0
4035,50120,10,2458,30566,30566,30499,30499,0,0
4036,50020,10,2502,30514,30514,30377,30377,0,0
4037,50020,10,2483,30392,30392,30529,30529,0,0
4038,50020,10,2506,30422,30422,30351,30351,0,0
4039,50020,10,2545,30514,30514,30541,30541,0,0
4040,50120,10,2508,30392,30392,30529,30529,0,0
4041,50120,10,2475,30566,30566,30437,30437,0,0
4042,50020,10,2451,30514,30514,30377,30377,0,0
4043,50120,10,2543,30514,30514,30479,30479,0,0
4044,50020,10,2544,30566,30566,30479,30479,0,0
4045,50120,10,2465,30566,30566,30479,30479,0,0
4046,50020,10,2522,30392,30392,30589,30589,0,0
4047,50020,10,2482,30514,30514,30541,30541,0,0
4048,50120,10,2541,30514,30514,30479,30479,0,0
4049,50120,10,2458,30566,30566,30479,30479,0,0
4050,50020,10,2466,30392,30392,30437,30437,0,0
4051,50120,10,2466,30566,30566,30479,30479,0,0
4052,50020,10,2530,30449,30449,30464,30464,0,0
4053,50120,10,2452,30514,30514,30541,30541,0,0
4054,50020,10,2456,30449,30449,30407,30407,0,0
4055,50020,10,2514,30566,30566,30499,30499,0,0
4056,50020,10,2528,30514,30514,30541,30541,0,0
4057,50120,10,2488,30566,30566,30479,30479,0,0
4058,50120,10,2534,30514,30514,30377,30377,0,0
4059,50120,10,2548,30422,30422,30499,30499,0,0
4060,50020,10,2452,30514,30514,30377,30377,0,0
4061,50020,10,2472,30449,30449,30464,30464,0,0
4062,50020,10,2503,30392,30392,30589,30589,0,0
4063,50020,10,2487,30566,30566,30437,30437,0,0
4064,50020,10,2510,30514,30514,30479,30479,0,0
4065,50120,10,2543,30514,30514,30541,30541,0,0
4066,50120,10,2482,30514,30514,30377,30377,0,0
4067,50120,10,2543,30566,30566,30499,30499,0,0
4068,50020,10,2485,30514,30514,30377,30377,0,0
4069,50020,10,2529,30514,30514,30541,30541,0,0
4070,50120,10,2546,30566,30566,30479,30479,0,0
4071,50120,10,2513,30566,30566,30479,30479,0,0
4072,50020,10,2472,30422,30422,30499,30499,0,0
4073,50120,10,2451,30449,30449,30377,30377,0,0
4074,50020,10,2511,30449,30449,30377,30377,0,0
4075,50120,10,2542,30449,30449,30407,30407,0,0
4076,50020,10,2491,30422,30422,30499,30499,0,0
4077,50120,10,2469,30566,30566,30437,30437,0,0
4078,50020,10,2456,30566,30566,30499,30499,0,0
4079,50020,10,2456,30422,30422,30499,30499,0,0
4080,50020,10,2480,30566,30566,30437,30437,0,0
4081,50020,10,2547,30392,30392,30589,30589,0,0
4082,50020,10,2477,30422,30422,30541,30541,0,0
4083,50120,10,2464,30422,30422,30351,30351,0,0
4084,50120,10,2464,30566,30566,30479,30479,0,0
4085,50120,10,2545,30422,30422,30541,30541,0,0
4086,50020,10,2483,30514,30514,30479,30479,0,0
4087,50120,10,2489,30449,30449,30464,30464,0,0
4088,50120,10,2522,30392,30392,30589,30589,0,0
4089,50020,10,2471,30566,30566,30479,30479,0,0
4090,50020,10,2460,30422,30422,30499,30499,0,0
4091,50120,10,2473,30449,30449,30464,30464,0,0
4092,50120,10,2464,30449,30449,30464,30464,0,0
4093,50020,10,2494,30422,30422,30541,30541,0,0
4094,50020,10,2543,30514,30514,30479,30479,0,0
4095,50120,10,2454,30514,30514,30377,30377,0,0
4096,50120,10,2465,30422,30422,30541,30541,0,0
4097,50120,10,2518,30514,30514,30479,30479,0,0
4098,50120,10,2530,30392,30392,30529,30529,0,0
4099,50020,10,2453,30514,30514,30479,30479,0,0
4100,50020,10,2493,30566,30566,30437,30437,0,0
4101,50020,10,2455,30514,30514,30377,30377,0,0
4102,50020,10,2478,30449,30449,30407,30407,0,0
4103,50020,10,2494,30449,30449,30407,30407,0,0
4104,50120,10,2488,30514,30514,30479,30479,0,0
4105,50120,10,2463,30422,30422,30541,30541,0,0
4106,50020,10,2473,30566,30566,30437,30437,0,0
4107,50120,10,2492,30422,30422,30499,30499,0,0
4108,50020,10,2500,30449,30449,30407,30407,0,0
4109,50120,10,2548,30514,30514,30541,30541,0,0
4110,50120,10,2500,30566,30566,30499,30499,0,0
4111,50120,10,2493,30422,30422,30351,30351,0,0
4112,50120,10,2491,30449,30449,30464,30464,0,0
4113,50120,10,2504,30514,30514,30377,30377,0,0
4114,50120,10,2532,30566,30566,30437,30437,0,0
4115,50020,10,2516,30566,30566,30479,30479,0,0
4116,50020,10,2542,30392,30392,30589,30589,0,0
4117,50120,10,2494,30449,30449,30377,30377,0,0
4118,50020,10,2542,30392,30392,30529,30529,0,0
4119,50120,10,2507,30392,30392,30437,30437,0,0
4120,50120,10,2534,30449,30449,30407,30407,0,0
4121,50020,10,2520,30392,30392,30589,30589,0,0
4122,50020,10,2507,30449,30449,30464,30464,0,0
4123,50120,10,2453,30449,30449,30377,30377,0,0
4124,50020,10,2533,30392,30392,30529,30529,0,0
4125,50120,10,2501,30514,30514,30377,30377,0,0
4126,50120,10,2475,30392,30392,30589,30589,0,0
4127,50020,10,2514,30514,30514,30377,30377,0,0
4128,50120,10,2518,30514,30514,30479,30479,0,0
4129,50020,10,2499,30392,30392,30529,30529,0,0
4130,50020,10,2489,30449,30449,30377,30377,0,0
4131,50020,10,2452,30514,30514,30541,30541,0,0
4132,50020,10,2474,30422,30422,30499,30499,0,0
4133,50020,10,2473,30449,30449,30377,30377,0,0
4134,50020,10,2504,30449,30449,30464,30464,0,0
4135,50020,10,2510,30392,30392,30437,30437,0,0
4136,50120,10,2518,30392,30392,30589,30589,0,0
4137,50120,10,2463,30392,30392,30529,30529,0,0
4138,50020,10,2546,30392,30392,30529,30529,0,0
4139,50120,10,2517,30422,30422,30541,30541,0,0
4140,50020,10,2523,30449,30449,30407,30407,0,0
4141,50020,10,2537,30392,30392,30589,30589,0,0
4142,50120,10,2523,30422,30422,30351,30351,0,0
4143,50020,10,2525,30449,30449,30407,30407,0,0
4144,50120,10,2530,30449,30449,30377,30377,0,0
4145,50120,10,2475,30422,30422,30541,30541,0,0
4146,50020,10,2531,30449,30449,30464,30464,0,0
4147,50020,10,2528,30392,30392,30529,30529,0,0
4148,50120,10,2535,30514,30514,30541,30541,0,0
4149,50120,10,2524,30514,30514,30479,30479,0,0
4150,50020,10,2513,30392,30392,30437,30437,0,0
4151,50120,10,2531,30514,30514,30479,30479,0,0
4152,50120,10,2454,30392,30392,30437,30437,0,0
4153,50020,10,2496,30566,30566,30479,30479,0,0
4154,50020,10,2466,30566,30566,30437,30437,0,0
4155,50020,10,2524,30566,30566,30499,30499,0,0
4156,50020,10,2517,30449,30449,30407,30407,0,0
4157,50120,10,2502,30422,30422,30541,30541,0,0
4158,50120,10,2459,30449,30449,30407,30407,0,0
4159,50120,10,2525,30566,30566,30437,30437,0,0
4160,50120,10,2482,30422,30422,30499,30499,0,0
4161,50120,10,2522,30392,30392,30529,30529,0,0
4162,50120,10,2453,30422,30422,30351,30351,0,0
4163,50120,10,2469,30566,30566,30437,30437,0,0
4164,50120,10,2481,30449,30449,30377,30377,0,0
4165,50020,10,2510,30514,30514,30377,30377,0,0
4166,50120,10,2499,30422,30422,30541,30541,0,0
4167,50020,10,2535,30392,30392,30589,30589,0,0
4168,50120,10,2529,30422,30422,30541,30541,0,0
4169,50020,10,2454,30449,30449,30464,30464,0,0
4170,50020,10,2543,30422,30422,30351,30351,0,0
4171,50120,10,2510,30422,30422,30541,30541,0,0
4172,50020,10,2529,30449,30449,30377,30377,0,0
4173,50120,10,2488,30392,30392,30529,30529,0,0
4174,50120,10,2522,30392,30392,30437,30437,0,0
4175,50020,10,2496,30422,30422,30541,30541,0,0
4176,50020,10,2489,30449,30449,30407,30407,0,0
4177,50120,10,2460,30392,30392,30529,30529,0,0
4178,50020,10,2467,30422,30422,30499,30499,0,0
4179,50020,10,2480,30514,30514,30541,30541,0,0
4180,50120,10,2531,30422,30422,30351,30351,0,0
4181,50120,10,2452,30514,30514,30377,30377,0,0
4182,50120,10,2520,30566,30566,30437,30437,0,0
4183,50120,10,2516,30514,30514,30377,30377,0,0
4184,50120,10,2533,30422,30422,30541,30541,0,0
4185,50020,10,2451,30449,30449,30407,30407,0,0
4186,50020,10,2521,30422,30422,30351,30351,0,0
4187,50020,10,2529,30392,30392,30529,30529,0,0
4188,50120,10,2542,30392,30392,30589,30589,0,0
4189,50020,10,2455,30566,30566,30437,30437,0,0
4190,50120,10,2510,30449,30449,30377,30377,0,0
4191,50020,10,2517,30422,30422,30499,30499,0,0
4192,50120,10,2501,30422,30422,30351,30351,0,0
4193,50020,10,2515,30422,30422,30499,30499,0,0
4194,50120,10,2494,30422,30422,30541,30541,0,0
4195,50020,10,2455,30514,30514,30377,30377,0,0
4196,50020,10,2530,30449,30449,30377,30377,0,0
4197,50020,10,2522,30514,30514,30377,30377,0,0
4198,50120,10,2478,30422,30422,30541,30541,0,0
4199,50020,10,2487,30514,30514,30377,30377,0,0
4200,50020,10,2504,30392,30392,30437,30437,0,0
4201,50120,10,2453,30392,30392,30589,30589,0,0
4202,50120,10,2510,30449,30449,30377,30377,0,0
4203,50120,10,2456,30514,30514,30479,30479,0,0
4204,50120,10,2545,30422,30422,30499,30499,0,0
4205,50120,10,2477,30566,30566,30479,30479,0,0
4206,50120,10,2524,30422,30422,30541,30541,0,0
4207,50120,10,2477,30514,30514,30541,30541,0,0
4208,50020,10,2509,30449,30449,30464,30464,0,0
4209,50120,10,2525,30449,30449,30407,30407,0,0
4210,50120,10,2547,30566,30566,30499,30499,0,0
4211,50020,10,2535,30514,30514,30479,30479,0,0
4212,50120,10,2457,30392,30392,30589,30589,0,0
4213,50120,10,2512,30449,30449,30407,30407,0,0
4214,50120,10,2464,30566,30566,30437,30437,0,0
4215,50020,10,2493,30449,30449,30377,30377,0,0
4216,50020,10,2536,30392,30392,30437,30437,0,0
4217,50120,10,2477,30422,30422,30541,30541,0,0
4218,50120,10,2527,30566,30566,30437,30437,0,0
4219,50020,10,2531,30392,30392,30437,30437,0,0
4220,50120,10,2544,30514,30514,30479,30479,0,0
4221,50020,10,2533,30392,30392,30529,30529,0,0
4222,50020,10,2480,30392,30392,30437,30437,0,0
4223,50120,10,2472,30392,30392,30529,30529,0,0
4224,50020,10,2517,30422,30422,30499,30499,0,0
4225,50020,10,2505,30392,30392,30589,30589,0,0
4226,50020,10,2506,30422,30422,30499,30499,0,0
4227,50120,10,2463,30566,30566,30499,30499,0,0
4228,50020,10,2478,30422,30422,30499,30499,0,0
4229,50120,10,2531,30422,30422,30499,30499,0,0
4230,50020,10,2482,30566,30566,30479,30479,0,0
4231,50020,10,2517,30566,30566,30437,30437,0,0
4232,50120,10,2535,30566,30566,30479,30479,0,0
4233,50020,10,2509,30392,30392,30589,30589,0,0
4234,50120,10,2517,30514,30514,30541,30541,0,0
4235,50120,10,2548,30392,30392,30589,30589,0,0
4236,50120,10,2526,30422,30422,30541,30541,0,0
4237,50020,10,2525,30449,30449,30377,30377,0,0
4238,50020,10,2506,30514,30514,30479,30479,0,0
4239,50020,10,2546,30514,30514,30479,30479,0,0
4240,50020,10,2452,30566,30566,30437,30437,0,0
4241,50020,10,2464,30422,30422,30541,30541,0,0
4242,50120,10,2485,30514,30514,30479,30479,0,0
4243,50020,10,2469,30422,30422,30499,30499,0,0
4244,50020,10,2501,30449,30449,30464,30464,0,0
4245,50020,10,2453,30514,30514,30541,30541,0,0
4246,50020,10,2520,30566,30566,30437,30437,0,0
4247,50020,10,2513,30514,30514,30377,30377,0,0
4248,50120,10,2483,30449,30449,30377,30377,0,0
4249,50020,10,2521,30422,30422,30351,30351,0,0
4250,50120,10,2500,30392,30392,30589,30589,0,0
4251,50020,10,2494,30514,30514,30377,30377,0,0
4252,50120,10,2485,30392,30392,30589,30589,0,0
4253,50020,10,2478,30566,30566,30437,30437,0,0
4254,50020,10,2471,30514,30514,30541,30541,0,0
4255,50120,10,2463,30566,30566,30479,30479,0,0
4256,50120,10,2501,30449,30449,30464,30464,0,0
4257,50020,10,2507,30422,30422,30499,30499,0,0
4258,50020,10,2484,30422,30422,30351,30351,0,0
4259,50120,10,2489,30392,30392,30529,30529,0,0
4260,50020,10,2547,30392,30392,30437,30437,0,0
4261,50120,10,2530,30422,30422,30499,30499,0,0
4262,50120,10,2484,30566,30566,30499,30499,0,0
4263,50120,10,2492,30422,30422,30499,30499,0,0
4264,50020,10,2542,30449,30449,30407,30407,0,0
4265,50020,10,2485,30392,30392,30437,30437,0,0
4266,50120,10,2540,30449,30449,30377,30377,0,0
4267,50120,10,2488,30449,30449,30377,30377,0,0
4268,50020,10,2480,30514,30514,30377,30377,0,0
4269,50020,10,2545,30514,30514,30479,30479,0,0
4270,50020,10,2526,30566,30566,30479,30479,0,0
4271,50020,10,2507,30566,30566,30479,30479,0,0
4272,50120,10,2493,30422,30422,30351,30351,0,0
4273,50020,10,2539,30392,30392,30529,30529,0,0
4274,50120,10,2523,30422,30422,30541,30541,0,0
4275,50120,10,2502,30566,30566,30437,30437,0,0
4276,50120,10,2487,30422,30422,30541,30541,0,0
4277,50020,10,2501,30422,30422,30499,30499,0,0
4278,50120,10,2527,30514,30514,30377,30377,0,0
4279,50120,10,2479,30514,30514,30479,30479,0,0
4280,50120,10,2488,30449,30449,30377,30377,0,0
4281,50120,10,2486,30566,30566,30499,30499,0,0
4282,50120,10,2491,30449,30449,30407,30407,0,0
4283,50120,10,2498,30449,30449,30377,30377,0,0
4284,50020,10,2475,30566,30566,30437,30437,0,0
4285,50020,10,2461,30422,30422,30499,30499,0,0
4286,50120,10,2498,30392,30392,30589,30589,0,0
4287,50120,10,2528,30449,30449,30407,30407,0,0
4288,50120,10,2458,30514,30514,30377,30377,0,0
4289,50020,10,2475,30422,30422,30351,30351,0,0
4290,50120,10,2462,30449,30449,30464,30464,0,0
4291,50120,10,2526,30566,30566,30479,30479,0,0
4292,50120,10,2451,30422,30422,30541,30541,0,0
4293,50020,10,2523,30392,30392,30529,30529,0,0
4294,50020,10,2525,30514,30514,30377,30377,0,0
4295,50020,10,2486,30422,30422,30499,30499,0,0
4296,50120,10,2486,30422,30422,30499,30499,0,0
4297,50120,10,2502,30566,30566,30437,30437,0,0
4298,50120,10,2511,30449,30449,30377,30377,0,0
4299,50020,10,2505,30514,30514,30541,30541,0,0
4300,50120,10,2511,30514,30514,30479,30479,0,0
4301,50020,10,2507,30422,30422,30541,30541,0,0
4302,50020,10,2485,30566,30566,30479,30479,0,0
4303,50020,10,2475,30422,30422,30541,30541,0,0
4304,50120,10,2482,30392,30392,30589,30589,0,0
4305,50120,10,2471,30514,30514,30541,30541,0,0
4306,50020,10,2501,30422,30422,30351,30351,0,0
4307,50020,10,2537,30392,30392,30589,30589,0,0
4308,50120,10,2468,30422,30422,30499,30499,0,0
4309,50120,10,2478,30392,30392,30529,30529,0,0
4310,50120,10,2546,30566,30566,30437,30437,0,0
4311,50020,10,2489,30514,30514,30541,30541,0,0
4312,50120,10,2460,30392,30392,30589,30589,0,0
4313,50020,10,2464,30566,30566,30479,30479,0,0
4314,50020,10,2547,30392,30392,30529,30529,0,0
4315,50120,10,2480,30566,30566,30437,30437,0,0
4316,50120,10,2542,30566,30566,30479,30479,0,0
4317,50020,10,2500,30449,30449,30464,30464,0,0
4318,50020,10,2515,30514,30514,30377,30377,0,0
4319,50020,10,2454,30449,30449,30377,30377,0,0
4320,50120,10,2521,30449,30449,30464,30464,0,0
4321,50020,10,2476,30449,30449,30377,30377,0,0
4322,50020,10,2534,30422,30422,30541,30541,0,0
4323,50120,10,2527,30514,30514,30541,30541,0,0
4324,50020,10,2534,30422,30422,30499,30499,0,0
4325,50020,10,2496,30566,30566,30437,30437,0,0
4326,50020,10,2549,30514,30514,30377,30377,0,0
4327,50020,10,2524,30392,30392,30589,30589,0,0
4328,50120,10,2451,30392,30392,30437,30437,0,0
4329,50020,10,2484,30449,30449,30377,30377,0,0
4330,50120,10,2548,30422,30422,30351,30351,0,0
4331,50020,10,2515,30392,30392,30529,30529,0,0
4332,50020,10,2523,30449,30449,30377,30377,0,0
4333,50120,10,2473,30422,30422,30351,30351,0,0
4334,50020,10,2495,30566,30566,30499,30499,0,0
4335,50120,10,2470,30422,30422,30499,30499,0,0
4336,50020,10,2510,30422,30422,30499,30499,0,0
4337,50120,10,2508,30449,30449,30407,30407,0,0
4338,50020,10,2450,30514,30514,30479,30479,0,0
4339,50120,10,2545,30566,30566,30437,30437,0,0
4340,50020,10,2509,30449,30449,30377,30377,0,0
4341,50020,10,2549,30514,30514,30479,30479,0,0
4342,50020,10,2540,30566,30566,30479,30479,0,0
4343,50120,10,2539,30392,30392,30529,30529,0,0
4344,50020,10,2454,30422,30422,30499,30499,0,0
4345,50120,10,2464,30449,30449,30407,30407,0,0
4346,50120,10,2512,30514,30514,30479,30479,0,0
4347,50120,10,2520,30449,30449,30464,30464,0,0
4348,50120,10,2473,30566,30566,30479,30479,0,0
4349,50020,10,2469,30449,30449,30407,30407,0,0
4350,50120,10,2536,30566,30566,30479,30479,0,0
4351,50120,10,2508,30514,30514,30479,30479,0,0
4352,50020,10,2528,30392,30392,30529,30529,0,0
4353,50020,10,2545,30566,30566,30479,30479,0,0
4354,50020,10,2532,30566,30566,30437,30437,0,0
4355,50120,10,2470,30449,30449,30407,30407,0,0
4356,50020,10,2528,30514,30514,30541,30541,0,0
4357,50120,10,2522,30514,30514,30377,30377,0,0
4358,50020,10,2542,30514,30514,30377,30377,0,0
4359,50020,10,2536,30566,30566,30479,30479,0,0
4360,50020,10,2525,30449,30449,30407,30407,0,0
4361,50120,10,2515,30514,30514,30479,30479,0,0
4362,50120,10,2462,30566,30566,30437,30437,0,0
4363,50020,10,2457,30514,30514,30479,30479,0,0
4364,50020,10,2492,30514,30514,30541,30541,0,0
4365,50020,10,2469,30392,30392,30437,30437,0,0
4366,50120,10,2531,30449,30449,30377,30377,0,0
4367,50020,10,2483,30566,30566,30499,30499,0,0
4368,50120,10,2453,30449,30449,30407,30407,0,0
4369,50120,10,2506,30514,30514,30377,30377,0,0
4370,50120,10,2461,30514,30514,30377,30377,0,0
4371,50120,10,2483,30566,30566,30499,30499,0,0
4372,50020,10,2505,30566,30566,30479,30479,0,0
4373,50120,10,2517,30392,30392,30529,30529,0,0
4374,50020,10,2522,30514,30514,30541,30541,0,0
4375,50120,10,2478,30514,30514,30541,30541,0,0
4376,50020,10,2483,30449,30449,30377,30377,0,0
4377,50120,10,2486,30422,30422,30499,30499,0,0
4378,50020,10,2533,30514,30514,30479,30479,0,0
4379,50120,10,2459,30514,30514,30479,30479,0,0
4380,50020,10,2496,30514,30514,30541,30541,0,0
4381,50120,10,2519,30514,30514,30377,30377,0,0
4382,50120,10,2478,30514,30514,30541,30541,0,0
4383,50020,10,2459,30422,30422,30499,30499,0,0
4384,50120,10,2549,30566,30566,30499,30499,0,0
4385,50020,10,2490,30566,30566,30499,30499,0,0
4386,50020,10,2454,30422,30422,30351,30351,0,0
4387,50020,10,2480,30514,30514,30541,30541,0,0
4388,50120,10,2473,30392,30392,30529,30529,0,0
4389,50020,10,2451,30422,30422,30541,30541,0,0
4390,50020,10,2535,30392,30392,30437,30437,0,0
4391,50020,10,2485,30422,30422,30541,30541,0,0
4392,50120,10,2546,30392,30392,30589,30589,0,0
4393,50020,10,2517,30566,30566,30437,30437,0,0
4394,50120,10,2507,30449,30449,30407,30407,0,0
4395,50120,10,2547,30514,30514,30377,30377,0,0
4396,50020,10,2538,30422,30422,30499,30499,0,0
4397,50120,10,2464,30566,30566,30437,30437,0,0
4398,50120,10,2504,30392,30392,30529,30529,0,0
4399,50020,10,2484,30392,30392,30529,30529,0,0
4400,50020,10,2467,30449,30449,30377,30377,0,0
4401,50120,10,2514,30449,30449,30407,30407,0,0
4402,50120,10,2500,30566,30566,30499,30499,0,0
4403,50020,10,2514,30566,30566,30499,30499,0,0
4404,50020,10,2529,30566,30566,30479,30479,0,0
4405,50120,10,2526,30422,30422,30541,30541,0,0
4406,50020,10,2539,30422,30422,30541,30541,0,0
4407,50020,10,2452,30514,30514,30541,30541,0,0
4408,50120,10,2471,30422,30422,30351,30351,0,0
4409,50020,10,2541,30566,30566,30499,30499,0,0
4410,50120,10,2496,30514,30514,30541,30541,0,0
4411,50020,10,2506,30514,30514,30479,30479,0,0
4412,50020,10,2534,30449,30449,30464,30464,0,0
4413,50020,10,2450,30566,30566,30499,30499,0,0
4414,50120,10,2472,30566,30566,30437,30437,0,0
4415,50120,10,2485,30392,30392,30589,30589,0,0
4416,50020,10,2539,30422,30422,30351,30351,0,0
4417,50020,10,2456,30514,30514,30479,30479,0,0
4418,50120,10,2490,30422,30422,30351,30351,0,0
4419,50020,10,2469,30422,30422,30499,30499,0,0
4420,50020,10,2531,30392,30392,30437,30437,0,0
4421,50120,10,2523,30449,30449,30377,30377,0,0
4422,50020,10,2494,30566,30566,30479,30479,0,0
4423,50120,10,2517,30392,30392,30437,30437,0,0
4424,50120,10,2526,30392,30392,30529,30529,0,0
4425,50020,10,2529,30566,30566,30499,30499,0,0
4426,50120,10,2548,30449,30449,30407,30407,0,0
4427,50020,10,2527,30392,30392,30529,30529,0,0
4428,50120,10,2470,30566,30566,30479,30479,0,0
4429,50020,10,2506,30449,30449,30464,30464,0,0
4430,50120,10,2463,30449,30449,30377,30377,0,0
4431,50020,10,2536,30566,30566,30499,30499,0,0
4432,50020,10,2544,30422,30422,30541,30541,0,0
4433,50020,10,2509,30514,30514,30541,30541,0,0
4434,50120,10,2516,30392,30392,30589,30589,0,0
4435,50020,10,2464,30514,30514,30541,30541,0,0
